Date,Death
28-09-2020,888
29-09-2020,892
30-09-2020,894
01-10-2020,904
02-10-2020,904
03-10-2020,910
04-10-2020,912
05-10-2020,915
06-10-2020,924
07-10-2020,925
08-10-2020,927
09-10-2020,929
10-10-2020,934
11-10-2020,944
12-10-2020,946
13-10-2020,955
14-10-2020,961
15-10-2020,967
16-10-2020,972
17-10-2020,981
18-10-2020,990
19-10-2020,996
20-10-2020,1003
21-10-2020,1011
22-10-2020,1019
23-10-2020,1026
24-10-2020,1034
25-10-2020,1042
26-10-2020,1049
27-10-2020,1058
28-10-2020,1065
29-10-2020,1069
30-10-2020,1076
31-10-2020,1084
01-11-2020,1090
02-11-2020,1097
03-11-2020,1101
04-11-2020,1108
05-11-2020,1113
06-11-2020,1121
07-11-2020,1129
08-11-2020,1136
09-11-2020,1144
10-11-2020,1151
11-11-2020,1156
12-11-2020,1162
13-11-2020,1167
14-11-2020,1174
15-11-2020,1179
16-11-2020,1184
17-11-2020,1189
18-11-2020,1194
19-11-2020,1201
20-11-2020,1209
21-11-2020,1212
22-11-2020,1216
23-11-2020,1221
24-11-2020,1227
25-11-2020,1233
26-11-2020,1237
27-11-2020,1243
28-11-2020,1248
29-11-2020,1253
30-11-2020,1259
01-12-2020,1264
02-12-2020,1268
03-12-2020,1274
04-12-2020,1281
05-12-2020,1287
06-12-2020,1292
07-12-2020,1295
08-12-2020,1297
09-12-2020,1300
10-12-2020,1303
11-12-2020,1307
12-12-2020,1312
13-12-2020,1317
14-12-2020,1321
15-12-2020,1325
17-12-2020,1332
18-12-2020,1337
19-12-2020,1341
20-12-2020,1347
21-12-2020,1352
22-12-2020,1358
23-12-2020,1362
24-12-2020,1368
25-12-2020,1371
26-12-2020,1373
27-12-2020,1379
28-12-2020,1383
29-12-2020,1386
30-12-2020,1389
31-12-2020,1393
03-01-2021,1403
04-01-2021,1405
05-01-2021,1408
06-01-2021,1415
07-01-2021,1420
08-01-2021,1424
09-01-2021,1428
10-01-2021,1430
11-01-2021,1434
12-01-2021,1439
13-01-2021,1443
14-01-2021,1445
15-01-2021,1447
16-01-2021,1449
17-01-2021,1453
18-01-2021,1457
19-01-2021,1460
20-01-2021,1461
21-01-2021,1464
22-01-2021,1468
23-01-2021,1472
24-01-2021,1476
25-01-2021,1479
27-01-2021,1486
28-01-2021,1490
29-01-2021,1492
30-01-2021,1495
31-01-2021,1499
01-02-2021,1501
02-02-2021,1503
03-02-2021,1505
04-02-2021,1508
05-02-2021,1510
06-02-2021,1512
07-02-2021,1515
08-02-2021,1516
09-02-2021,1517
10-02-2021,1518
11-02-2021,1520
12-02-2021,1521
13-02-2021,1522
14-02-2021,1524
15-02-2021,1525
16-02-2021,1527
17-02-2021,1528
18-02-2021,1529
19-02-2021,1531
20-02-2021,1532
21-02-2021,1534
22-02-2021,1535
23-02-2021,1536
24-02-2021,1537
25-02-2021,1538
26-02-2021,1539
27-02-2021,1540
01-03-2021,1541
02-03-2021,1541
03-03-2021,1541
04-03-2021,1542
06-03-2021,1544
07-03-2021,1545
08-03-2021,1546
09-03-2021,1547
10-03-2021,1547
11-03-2021,1548
13-03-2021,1549
14-03-2021,1550
15-03-2021,1551
16-03-2021,1552
17-03-2021,1553
18-03-2021,1554
19-03-2021,1555
20-03-2021,1556
21-03-2021,1557
22-03-2021,1559
23-03-2021,1561
24-03-2021,1563
25-03-2021,1565
27-03-2021,1569
28-03-2021,1571
29-03-2021,1572
30-03-2021,1573
31-03-2021,1574
01-04-2021,1576
02-04-2021,1578
03-04-2021,1580
04-04-2021,1582
05-04-2021,1583
06-04-2021,1586
07-04-2021,1588
08-04-2021,1591
09-04-2021,1595
10-04-2021,1598
11-04-2021,1604
12-04-2021,1610
13-04-2021,1616
14-04-2021,1630
15-04-2021,1651
16-04-2021,1675
17-04-2021,1688
18-04-2021,1722
19-04-2021,1749
20-04-2021,1790
21-04-2021,1841
22-04-2021,1897
23-04-2021,1956
24-04-2021,2010
25-04-2021,2087
26-04-2021,2155
27-04-2021,2222
28-04-2021,2307
29-04-2021,2391
30-04-2021,2480
01-05-2021,2560
02-05-2021,2642
03-05-2021,2739
04-05-2021,2821
05-05-2021,2926
06-05-2021,2987
07-05-2021,3077
08-05-2021,3139
09-05-2021,3215
10-05-2021,3282
11-05-2021,3357
12-05-2021,3429
13-05-2021,3503
14-05-2021,3503
15-05-2021,3593
16-05-2021,3743
17-05-2021,3832
18-05-2021,3928
19-05-2021,4039
20-05-2021,4143
21-05-2021,4241
22-05-2021,4339
23-05-2021,4442
24-05-2021,4549
25-05-2021,4642
26-05-2021,4746
27-05-2021,4845
28-05-2021,4943
30-05-2021,5052
31-05-2021,5104
01-06-2021,5163
02-06-2021,5222
03-06-2021,5268
04-06-2021,5296
05-06-2021,5319
06-06-2021,5340
07-06-2021,5381
08-06-2021,5424
09-06-2021,5458
10-06-2021,9429
11-06-2021,9452
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,1
06-05-2020,1
07-05-2020,1
08-05-2020,1
09-05-2020,1
10-05-2020,2
11-05-2020,2
12-05-2020,2
13-05-2020,3
14-05-2020,3
15-05-2020,3
16-05-2020,3
17-05-2020,3
18-05-2020,3
19-05-2020,3
20-05-2020,3
21-05-2020,3
22-05-2020,3
23-05-2020,3
24-05-2020,3
25-05-2020,3
26-05-2020,3
27-05-2020,4
28-05-2020,4
29-05-2020,4
30-05-2020,4
31-05-2020,4
01-06-2020,4
02-06-2020,4
03-06-2020,5
04-06-2020,5
05-06-2020,5
06-06-2020,5
07-06-2020,5
08-06-2020,5
09-06-2020,5
10-06-2020,5
11-06-2020,5
12-06-2020,5
13-06-2020,5
14-06-2020,5
15-06-2020,5
16-06-2020,6
17-06-2020,6
18-06-2020,6
19-06-2020,6
20-06-2020,6
21-06-2020,6
22-06-2020,6
23-06-2020,6
24-06-2020,6
25-06-2020,6
26-06-2020,6
27-06-2020,6
28-06-2020,6
29-06-2020,6
30-06-2020,6
01-07-2020,6
02-07-2020,6
03-07-2020,6
04-07-2020,6
05-07-2020,6
06-07-2020,6
07-07-2020,6
08-07-2020,7
09-07-2020,7
10-07-2020,7
11-07-2020,7
12-07-2020,7
13-07-2020,8
14-07-2020,8
15-07-2020,10
16-07-2020,11
17-07-2020,11
18-07-2020,11
19-07-2020,12
20-07-2020,12
21-07-2020,12
22-07-2020,12
23-07-2020,13
24-07-2020,13
25-07-2020,13
26-07-2020,13
27-07-2020,13
28-07-2020,14
29-07-2020,14
30-07-2020,14
31-07-2020,14
01-08-2020,15
02-08-2020,18
03-08-2020,19
04-08-2020,19
05-08-2020,20
06-08-2020,20
07-08-2020,20
08-08-2020,23
09-08-2020,24
10-08-2020,25
11-08-2020,25
12-08-2020,26
13-08-2020,26
14-08-2020,27
15-08-2020,28
16-08-2020,28
17-08-2020,29
18-08-2020,30
19-08-2020,30
20-08-2020,31
21-08-2020,31
22-08-2020,33
23-08-2020,33
24-08-2020,37
25-08-2020,37
26-08-2020,40
27-08-2020,41
28-08-2020,43
29-08-2020,45
30-08-2020,45
31-08-2020,52
01-09-2020,56
02-09-2020,57
03-09-2020,59
04-09-2020,63
05-09-2020,68
06-09-2020,69
07-09-2020,71
08-09-2020,74
09-09-2020,78
10-09-2020,80
11-09-2020,83
12-09-2020,86
13-09-2020,92
14-09-2020,93
15-09-2020,98
16-09-2020,99
17-09-2020,104
18-09-2020,109
19-09-2020,113
20-09-2020,119
21-09-2020,123
22-09-2020,126
23-09-2020,130
24-09-2020,140
25-09-2020,144
26-09-2020,145
27-09-2020,145
28-09-2020,147
29-09-2020,153
30-09-2020,158
01-10-2020,162
02-10-2020,164
03-10-2020,169
04-10-2020,172
05-10-2020,174
06-10-2020,177
07-10-2020,180
08-10-2020,182
09-10-2020,186
10-10-2020,188
11-10-2020,190
12-10-2020,191
13-10-2020,192
14-10-2020,197
15-10-2020,199
16-10-2020,201
17-10-2020,206
18-10-2020,207
19-10-2020,208
20-10-2020,208
21-10-2020,209
22-10-2020,209
23-10-2020,212
24-10-2020,214
25-10-2020,216
26-10-2020,218
27-10-2020,222
28-10-2020,223
29-10-2020,224
30-10-2020,225
31-10-2020,225
01-11-2020,226
02-11-2020,226
03-11-2020,227
04-11-2020,228
05-11-2020,229
06-11-2020,229
07-11-2020,230
08-11-2020,232
09-11-2020,234
10-11-2020,237
11-11-2020,241
12-11-2020,243
13-11-2020,244
14-11-2020,246
15-11-2020,246
16-11-2020,248
17-11-2020,250
18-11-2020,252
19-11-2020,253
20-11-2020,254
21-11-2020,255
22-11-2020,258
23-11-2020,260
24-11-2020,263
25-11-2020,265
26-11-2020,266
27-11-2020,270
28-11-2020,270
29-11-2020,274
30-11-2020,276
01-12-2020,277
02-12-2020,278
03-12-2020,281
04-12-2020,284
05-12-2020,287
06-12-2020,289
07-12-2020,291
08-12-2020,293
09-12-2020,296
10-12-2020,297
11-12-2020,298
12-12-2020,299
13-12-2020,300
14-12-2020,301
15-12-2020,302
17-12-2020,304
18-12-2020,304
19-12-2020,305
20-12-2020,306
21-12-2020,308
22-12-2020,310
23-12-2020,312
24-12-2020,313
25-12-2020,314
26-12-2020,314
27-12-2020,315
28-12-2020,315
29-12-2020,316
30-12-2020,316
31-12-2020,316
03-01-2021,319
04-01-2021,320
05-01-2021,321
06-01-2021,322
07-01-2021,323
08-01-2021,325
09-01-2021,326
10-01-2021,327
11-01-2021,327
12-01-2021,327
13-01-2021,328
14-01-2021,329
15-01-2021,330
16-01-2021,330
17-01-2021,330
18-01-2021,330
19-01-2021,330
20-01-2021,330
21-01-2021,330
22-01-2021,331
23-01-2021,332
24-01-2021,333
25-01-2021,334
27-01-2021,334
28-01-2021,334
29-01-2021,334
30-01-2021,334
31-01-2021,334
01-02-2021,334
02-02-2021,334
03-02-2021,335
04-02-2021,336
05-02-2021,337
06-02-2021,338
07-02-2021,339
08-02-2021,340
09-02-2021,341
10-02-2021,342
11-02-2021,343
12-02-2021,344
13-02-2021,344
14-02-2021,345
15-02-2021,346
16-02-2021,346
17-02-2021,347
18-02-2021,348
19-02-2021,348
20-02-2021,348
21-02-2021,349
22-02-2021,349
23-02-2021,350
24-02-2021,350
25-02-2021,351
26-02-2021,351
27-02-2021,351
01-03-2021,352
02-03-2021,353
03-03-2021,354
04-03-2021,355
06-03-2021,355
07-03-2021,355
08-03-2021,355
09-03-2021,356
10-03-2021,356
11-03-2021,357
13-03-2021,357
14-03-2021,358
15-03-2021,358
16-03-2021,358
17-03-2021,359
18-03-2021,359
19-03-2021,359
20-03-2021,360
21-03-2021,361
22-03-2021,362
23-03-2021,363
24-03-2021,364
25-03-2021,365
27-03-2021,372
28-03-2021,374
29-03-2021,377
30-03-2021,377
31-03-2021,379
01-04-2021,379
02-04-2021,380
03-04-2021,381
04-04-2021,382
05-04-2021,383
06-04-2021,384
07-04-2021,386
08-04-2021,388
09-04-2021,389
10-04-2021,393
11-04-2021,396
12-04-2021,399
13-04-2021,400
14-04-2021,401
15-04-2021,404
16-04-2021,407
17-04-2021,408
18-04-2021,410
19-04-2021,413
20-04-2021,417
21-04-2021,421
22-04-2021,423
23-04-2021,427
24-04-2021,430
25-04-2021,433
26-04-2021,435
