Date,Cured/Discharged
02-12-2020,215797
03-12-2020,218443
04-12-2020,221203
05-12-2020,223973
06-12-2020,226524
07-12-2020,228411
08-12-2020,230551
09-12-2020,232108
10-12-2020,233696
11-12-2020,235197
12-12-2020,237009
13-12-2020,238374
14-12-2020,239800
15-12-2020,241544
17-12-2020,244676
18-12-2020,245933
19-12-2020,247097
20-12-2020,248172
21-12-2020,248935
22-12-2020,249840
23-12-2020,250502
24-12-2020,251149
25-12-2020,251908
26-12-2020,252545
27-12-2020,253145
28-12-2020,253765
29-12-2020,254336
30-12-2020,254880
31-12-2020,255356
03-01-2021,256811
04-01-2021,257261
05-01-2021,257652
06-01-2021,257952
07-01-2021,258281
08-01-2021,258658
09-01-2021,258998
10-01-2021,259209
11-01-2021,259495
12-01-2021,259696
13-01-2021,259986
14-01-2021,260236
15-01-2021,260565
16-01-2021,260801
17-01-2021,261019
18-01-2021,261230
19-01-2021,261510
20-01-2021,261751
21-01-2021,261955
22-01-2021,262140
23-01-2021,262349
24-01-2021,262507
25-01-2021,262682
27-01-2021,263119
28-01-2021,263236
29-01-2021,263347
30-01-2021,263501
31-01-2021,263654
01-02-2021,263764
02-02-2021,263886
03-02-2021,263989
04-02-2021,264093
05-02-2021,264221
06-02-2021,264317
07-02-2021,264429
08-02-2021,264519
09-02-2021,264608
10-02-2021,264713
11-02-2021,264820
12-02-2021,264901
13-02-2021,265015
14-02-2021,265085
15-02-2021,265155
16-02-2021,265212
17-02-2021,265381
18-02-2021,265455
19-02-2021,265549
20-02-2021,265643
21-02-2021,265751
22-02-2021,265827
23-02-2021,265920
24-02-2021,266017
25-02-2021,266099
26-02-2021,266166
27-02-2021,266264
01-03-2021,266461
02-03-2021,266612
03-03-2021,266725
04-03-2021,266843
06-03-2021,267116
07-03-2021,267261
08-03-2021,267433
09-03-2021,267610
10-03-2021,267762
11-03-2021,267942
13-03-2021,268397
14-03-2021,268672
15-03-2021,268968
16-03-2021,269268
17-03-2021,269517
18-03-2021,269812
19-03-2021,270222
20-03-2021,270670
21-03-2021,271038
22-03-2021,271375
23-03-2021,271894
24-03-2021,272335
25-03-2021,272714
27-03-2021,274024
28-03-2021,274785
29-03-2021,275458
30-03-2021,276259
31-03-2021,277110
01-04-2021,277919
02-04-2021,278883
03-04-2021,280074
04-04-2021,281258
05-04-2021,282368
06-04-2021,283869
07-04-2021,284984
08-04-2021,286182
09-04-2021,287151
10-04-2021,289121
11-04-2021,290736
12-04-2021,292632
13-04-2021,294930
14-04-2021,297039
15-04-2021,299205
16-04-2021,301948
17-04-2021,304906
18-04-2021,307850
19-04-2021,311339
20-04-2021,315002
21-04-2021,318369
22-04-2021,322297
23-04-2021,328809
24-04-2021,335143
25-04-2021,340247
26-04-2021,346304
27-04-2021,352515
28-04-2021,359699
29-04-2021,367317
30-04-2021,376852
01-05-2021,386200
02-05-2021,394709
03-05-2021,405132
04-05-2021,418425
05-05-2021,429950
06-05-2021,440590
07-05-2021,452836
08-05-2021,466420
09-05-2021,480786
10-05-2021,493425
11-05-2021,509617
12-05-2021,525345
13-05-2021,539609
14-05-2021,539609
15-05-2021,555650
16-05-2021,582820
17-05-2021,597676
18-05-2021,611955
19-05-2021,626852
20-05-2021,638673
21-05-2021,653407
22-05-2021,666893
23-05-2021,678220
24-05-2021,687700
25-05-2021,696059
26-05-2021,702779
27-05-2021,708255
28-05-2021,713934
30-05-2021,722711
31-05-2021,726081
01-06-2021,729752
02-06-2021,733205
03-06-2021,735910
04-06-2021,738799
05-06-2021,741255
06-06-2021,742999
07-06-2021,744482
08-06-2021,746156
09-06-2021,747246
10-06-2021,748186
11-06-2021,749407
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,1
03-04-2020,1
04-04-2020,1
05-04-2020,1
06-04-2020,1
07-04-2020,2
08-04-2020,2
09-04-2020,2
10-04-2020,2
11-04-2020,6
12-04-2020,6
13-04-2020,13
14-04-2020,13
15-04-2020,13
16-04-2020,16
17-04-2020,16
18-04-2020,16
19-04-2020,16
20-04-2020,16
21-04-2020,16
22-04-2020,16
23-04-2020,18
24-04-2020,18
25-04-2020,18
26-04-2020,22
27-04-2020,22
28-04-2020,22
29-04-2020,25
30-04-2020,25
01-05-2020,28
02-05-2020,30
03-05-2020,33
04-05-2020,34
05-05-2020,34
06-05-2020,38
07-05-2020,38
08-05-2020,38
09-05-2020,38
10-05-2020,38
11-05-2020,39
12-05-2020,39
13-05-2020,39
14-05-2020,39
15-05-2020,39
16-05-2020,39
17-05-2020,43
18-05-2020,44
19-05-2020,44
20-05-2020,47
21-05-2020,54
22-05-2020,59
23-05-2020,59
24-05-2020,61
25-05-2020,63
26-05-2020,67
27-05-2020,67
28-05-2020,70
29-05-2020,70
30-05-2020,87
31-05-2020,111
01-06-2020,120
02-06-2020,122
03-06-2020,140
04-06-2020,150
05-06-2020,179
06-06-2020,189
07-06-2020,194
08-06-2020,224
09-06-2020,227
10-06-2020,249
11-06-2020,254
12-06-2020,280
13-06-2020,297
14-06-2020,313
15-06-2020,337
16-06-2020,353
17-06-2020,372
18-06-2020,372
19-06-2020,382
20-06-2020,388
21-06-2020,413
22-06-2020,425
23-06-2020,437
24-06-2020,443
25-06-2020,466
26-06-2020,477
27-06-2020,502
28-06-2020,509
29-06-2020,529
30-06-2020,556
01-07-2020,580
02-07-2020,614
03-07-2020,628
04-07-2020,667
05-07-2020,704
06-07-2020,737
07-07-2020,763
08-07-2020,790
09-07-2020,833
10-07-2020,846
11-07-2020,883
12-07-2020,908
13-07-2020,929
14-07-2020,940
15-07-2020,951
16-07-2020,979
17-07-2020,984
18-07-2020,1024
19-07-2020,1036
20-07-2020,1059
21-07-2020,1067
22-07-2020,1077
23-07-2020,1105
24-07-2020,1136
25-07-2020,1145
26-07-2020,1173
27-07-2020,1198
28-07-2020,1216
29-07-2020,1234
30-07-2020,1332
31-07-2020,1387
01-08-2020,1459
02-08-2020,1502
03-08-2020,1559
04-08-2020,1658
05-08-2020,1710
06-08-2020,1762
07-08-2020,1865
08-08-2020,1954
09-08-2020,2081
10-08-2020,2181
11-08-2020,2205
12-08-2020,2273
13-08-2020,2362
14-08-2020,2435
15-08-2020,2551
16-08-2020,2632
17-08-2020,2720
18-08-2020,2834
19-08-2020,2923
20-08-2020,2992
21-08-2020,3085
22-08-2020,3234
23-08-2020,3341
24-08-2020,3461
25-08-2020,3584
26-08-2020,3748
27-08-2020,3810
28-08-2020,4008
29-08-2020,4149
30-08-2020,4308
31-08-2020,4450
01-09-2020,4515
02-09-2020,4688
03-09-2020,4760
04-09-2020,4859
05-09-2020,4965
06-09-2020,4986
07-09-2020,5184
08-09-2020,5370
09-09-2020,5445
10-09-2020,5597
11-09-2020,5677
12-09-2020,5839
13-09-2020,5962
14-09-2020,6114
15-09-2020,6182
16-09-2020,6444
17-09-2020,6558
18-09-2020,6946
19-09-2020,7081
20-09-2020,7484
21-09-2020,7565
22-09-2020,7853
23-09-2020,8511
24-09-2020,8959
25-09-2020,9252
26-09-2020,9546
27-09-2020,9728
28-09-2020,10359
29-09-2020,10627
30-09-2020,10991
01-10-2020,11390
02-10-2020,11608
03-10-2020,11996
04-10-2020,12193
05-10-2020,12361
06-10-2020,12653
07-10-2020,12918
08-10-2020,13338
09-10-2020,13597
10-10-2020,13876
11-10-2020,14278
12-10-2020,14471
13-10-2020,14690
14-10-2020,15001
15-10-2020,15233
16-10-2020,15389
17-10-2020,15618
18-10-2020,15852
19-10-2020,16069
20-10-2020,16270
21-10-2020,16487
22-10-2020,16706
23-10-2020,16937
24-10-2020,17135
25-10-2020,17318
26-10-2020,17590
27-10-2020,17782
28-10-2020,17998
29-10-2020,18203
30-10-2020,18402
31-10-2020,18595
01-11-2020,18862
02-11-2020,18965
03-11-2020,19304
04-11-2020,19469
05-11-2020,19579
06-11-2020,19780
07-11-2020,20033
08-11-2020,20243
09-11-2020,20393
10-11-2020,20621
11-11-2020,21047
12-11-2020,21408
13-11-2020,21607
14-11-2020,21846
15-11-2020,22183
16-11-2020,22392
17-11-2020,22931
18-11-2020,23506
19-11-2020,24025
20-11-2020,24729
21-11-2020,25455
22-11-2020,26112
23-11-2020,26756
24-11-2020,27541
25-11-2020,28007
26-11-2020,28106
27-11-2020,29020
28-11-2020,29510
29-11-2020,29780
30-11-2020,30724
01-12-2020,31584
02-12-2020,32343
03-12-2020,33370
04-12-2020,33914
05-12-2020,34492
06-12-2020,35437
07-12-2020,35957
08-12-2020,37063
09-12-2020,37871
10-12-2020,38690
11-12-2020,39065
12-12-2020,39836
13-12-2020,40573
14-12-2020,41313
15-12-2020,41990
17-12-2020,43614
18-12-2020,44146
19-12-2020,44784
20-12-2020,45174
21-12-2020,46257
22-12-2020,46852
23-12-2020,47275
24-12-2020,47869
25-12-2020,48186
26-12-2020,48809
27-12-2020,49076
28-12-2020,49685
29-12-2020,50079
30-12-2020,50631
31-12-2020,51387
03-01-2021,52479
04-01-2021,52912
05-01-2021,53216
06-01-2021,53523
07-01-2021,53782
08-01-2021,53973
09-01-2021,54145
10-01-2021,54320
11-01-2021,54522
12-01-2021,54686
13-01-2021,54825
14-01-2021,54896
15-01-2021,54977
16-01-2021,55072
17-01-2021,55154
18-01-2021,55280
19-01-2021,55383
20-01-2021,55468
21-01-2021,55540
22-01-2021,55595
23-01-2021,55676
24-01-2021,55749
25-01-2021,55801
27-01-2021,55923
28-01-2021,55991
29-01-2021,56043
30-01-2021,56083
31-01-2021,56135
01-02-2021,56167
02-02-2021,56204
03-02-2021,56242
04-02-2021,56256
05-02-2021,56272
06-02-2021,56320
07-02-2021,56371
08-02-2021,56448
09-02-2021,56483
10-02-2021,56551
11-02-2021,56600
12-02-2021,56630
13-02-2021,56647
14-02-2021,56685
15-02-2021,56817
16-02-2021,56851
17-02-2021,56898
18-02-2021,56948
19-02-2021,57017
20-02-2021,57052
21-02-2021,57120
22-02-2021,57156
23-02-2021,57181
24-02-2021,57210
25-02-2021,57233
26-02-2021,57260
27-02-2021,57287
01-03-2021,57332
02-03-2021,57347
03-03-2021,57367
04-03-2021,57386
06-03-2021,57428
07-03-2021,57473
08-03-2021,57507
09-03-2021,57580
10-03-2021,57616
11-03-2021,57745
13-03-2021,57818
14-03-2021,57848
15-03-2021,57909
16-03-2021,57983
17-03-2021,58038
18-03-2021,58090
19-03-2021,58151
20-03-2021,58249
21-03-2021,58321
22-03-2021,58404
23-03-2021,58472
24-03-2021,58555
25-03-2021,58620
27-03-2021,58813
28-03-2021,58989
29-03-2021,59146
30-03-2021,59308
31-03-2021,59445
01-04-2021,59584
02-04-2021,59741
03-04-2021,60026
04-04-2021,60337
05-04-2021,60595
06-04-2021,60905
07-04-2021,61416
08-04-2021,61642
09-04-2021,61902
10-04-2021,62411
11-04-2021,62776
12-04-2021,63202
13-04-2021,63582
14-04-2021,63990
15-04-2021,64242
16-04-2021,64832
17-04-2021,65316
18-04-2021,65963
19-04-2021,66489
20-04-2021,67084
21-04-2021,68164
22-04-2021,69073
23-04-2021,69763
24-04-2021,70539
25-04-2021,71423
26-04-2021,72588
27-04-2021,73504
28-04-2021,74812
29-04-2021,76371
30-04-2021,77634
01-05-2021,79365
02-05-2021,80585
03-05-2021,82195
04-05-2021,83721
05-05-2021,85713
06-05-2021,87193
07-05-2021,89236
08-05-2021,91600
09-05-2021,94607
10-05-2021,97069
11-05-2021,99427
12-05-2021,102525
13-05-2021,104714
14-05-2021,104714
15-05-2021,108534
16-05-2021,116033
17-05-2021,121007
18-05-2021,124771
19-05-2021,129330
20-05-2021,132421
21-05-2021,136679
22-05-2021,141213
23-05-2021,146230
24-05-2021,150289
25-05-2021,153975
26-05-2021,157042
27-05-2021,159234
28-05-2021,162643
30-05-2021,168529
31-05-2021,171398
01-06-2021,173566
02-06-2021,175663
03-06-2021,176957
04-06-2021,178847
05-06-2021,180877
06-06-2021,181979
07-06-2021,183441
08-06-2021,184885
09-06-2021,186040
10-06-2021,186880
11-06-2021,187742
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,0
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,2
01-04-2020,2
02-04-2020,2
03-04-2020,3
04-04-2020,3
05-04-2020,4
06-04-2020,4
07-04-2020,4
08-04-2020,4
09-04-2020,4
10-04-2020,4
11-04-2020,6
12-04-2020,6
13-04-2020,6
14-04-2020,16
15-04-2020,30
16-04-2020,36
17-04-2020,38
18-04-2020,42
19-04-2020,51
20-04-2020,56
21-04-2020,71
22-04-2020,81
23-04-2020,92
24-04-2020,92
25-04-2020,109
26-04-2020,112
27-04-2020,137
28-04-2020,164
29-04-2020,176
30-04-2020,192
01-05-2020,216
02-05-2020,247
03-05-2020,254
04-05-2020,287
05-05-2020,303
06-05-2020,320
07-05-2020,322
08-05-2020,335
09-05-2020,364
10-05-2020,368
11-05-2020,383
12-05-2020,427
13-05-2020,455
14-05-2020,466
15-05-2020,485
16-05-2020,513
17-05-2020,542
18-05-2020,575
19-05-2020,609
20-05-2020,653
21-05-2020,678
22-05-2020,684
23-05-2020,720
24-05-2020,774
25-05-2020,809
26-05-2020,809
27-05-2020,833
28-05-2020,854
29-05-2020,859
30-05-2020,875
31-05-2020,908
01-06-2020,927
02-06-2020,946
03-06-2020,953
04-06-2020,1007
05-06-2020,1048
06-06-2020,1086
07-06-2020,1126
08-06-2020,1216
09-06-2020,1324
10-06-2020,1506
11-06-2020,1671
12-06-2020,1820
13-06-2020,2086
14-06-2020,2269
15-06-2020,2389
16-06-2020,2604
17-06-2020,2781
18-06-2020,2914
19-06-2020,3144
20-06-2020,3194
21-06-2020,3336
22-06-2020,3382
23-06-2020,3531
24-06-2020,3642
25-06-2020,3818
26-06-2020,3967
27-06-2020,4080
28-06-2020,4225
29-06-2020,4316
30-06-2020,4585
01-07-2020,4722
02-07-2020,4856
03-07-2020,4974
04-07-2020,5075
05-07-2020,5143
06-07-2020,5255
07-07-2020,5318
08-07-2020,5399
09-07-2020,5567
10-07-2020,5695
11-07-2020,5786
12-07-2020,5895
13-07-2020,5979
14-07-2020,6095
15-07-2020,6223
16-07-2020,6337
17-07-2020,6446
18-07-2020,6558
19-07-2020,7165
20-07-2020,7811
21-07-2020,8274
22-07-2020,8455
23-07-2020,8607
24-07-2020,8709
25-07-2020,9217
26-07-2020,9517
27-07-2020,9928
28-07-2020,10402
29-07-2020,10885
30-07-2020,11322
31-07-2020,11842
01-08-2020,12217
02-08-2020,12871
03-08-2020,13127
04-08-2020,14032
05-08-2020,14856
06-08-2020,15244
07-08-2020,15708
08-08-2020,16218
09-08-2020,16667
10-08-2020,17003
11-08-2020,17375
12-08-2020,17979
13-08-2020,18523
14-08-2020,19302
15-08-2020,19942
16-08-2020,20676
17-08-2020,20943
18-08-2020,21296
19-08-2020,21886
20-08-2020,22497
21-08-2020,23225
22-08-2020,23805
23-08-2020,24398
24-08-2020,24832
25-08-2020,25205
26-08-2020,25594
27-08-2020,26193
28-08-2020,26721
29-08-2020,27372
30-08-2020,28020
31-08-2020,28510
01-09-2020,29015
02-09-2020,29484
03-09-2020,30079
04-09-2020,30759
05-09-2020,31435
06-09-2020,31924
07-09-2020,32327
08-09-2020,32760
09-09-2020,33251
10-09-2020,33871
11-09-2020,34215
12-09-2020,34689
13-09-2020,35285
14-09-2020,35737
15-09-2020,36381
16-09-2020,37062
17-09-2020,37809
18-09-2020,38521
19-09-2020,39305
20-09-2020,40265
21-09-2020,40957
22-09-2020,42115
23-09-2020,43734
24-09-2020,46530
25-09-2020,48079
26-09-2020,49557
27-09-2020,51494
28-09-2020,52859
29-09-2020,54267
30-09-2020,55517
01-10-2020,56872
02-10-2020,58552
03-10-2020,59952
04-10-2020,61351
05-10-2020,62404
06-10-2020,63790
07-10-2020,65496
08-10-2020,67684
09-10-2020,69020
10-10-2020,69979
11-10-2020,70955
12-10-2020,71845
13-10-2020,72706
14-10-2020,73502
15-10-2020,74318
16-10-2020,75641
17-10-2020,76479
18-10-2020,77288
19-10-2020,77886
20-10-2020,78667
21-10-2020,79437
22-10-2020,80092
23-10-2020,80802
24-10-2020,81486
25-10-2020,82219
26-10-2020,82858
27-10-2020,83485
28-10-2020,84236
29-10-2020,84782
30-10-2020,85370
31-10-2020,86024
01-11-2020,86888
02-11-2020,87517
03-11-2020,88140
04-11-2020,88718
05-11-2020,89254
06-11-2020,89905
07-11-2020,90537
08-11-2020,91225
09-11-2020,91681
10-11-2020,92245
11-11-2020,92880
12-11-2020,93313
13-11-2020,93824
14-11-2020,94375
15-11-2020,94851
16-11-2020,95342
17-11-2020,95824
18-11-2020,96392
19-11-2020,96972
20-11-2020,97537
21-11-2020,98076
22-11-2020,98640
23-11-2020,99219
24-11-2020,99827
25-11-2020,100322
26-11-2020,100892
27-11-2020,101363
28-11-2020,101959
29-11-2020,102591
30-11-2020,103082
01-12-2020,103565
02-12-2020,104068
03-12-2020,104471
04-12-2020,104890
05-12-2020,105537
06-12-2020,106006
07-12-2020,106372
08-12-2020,106758
09-12-2020,107282
10-12-2020,107624
11-12-2020,108150
12-12-2020,108572
13-12-2020,109002
14-12-2020,109507
15-12-2020,109894
17-12-2020,110769
18-12-2020,111164
19-12-2020,111628
20-12-2020,112093
21-12-2020,112568
22-12-2020,113026
23-12-2020,113307
24-12-2020,113645
25-12-2020,113944
26-12-2020,114353
27-12-2020,114722
28-12-2020,114986
29-12-2020,115261
30-12-2020,115560
31-12-2020,115830
03-01-2021,116587
04-01-2021,116792
05-01-2021,117211
06-01-2021,117426
07-01-2021,117690
08-01-2021,117877
09-01-2021,118155
10-01-2021,118422
11-01-2021,118617
12-01-2021,118972
13-01-2021,119170
14-01-2021,119344
15-01-2021,119581
16-01-2021,119760
17-01-2021,120016
18-01-2021,120198
19-01-2021,120392
20-01-2021,120512
21-01-2021,120625
22-01-2021,120729
23-01-2021,120826
24-01-2021,120914
25-01-2021,120987
27-01-2021,121124
28-01-2021,121253
29-01-2021,121402
30-01-2021,121617
31-01-2021,121752
01-02-2021,121822
02-02-2021,121905
03-02-2021,121988
04-02-2021,122049
05-02-2021,122124
06-02-2021,122187
07-02-2021,122275
08-02-2021,122335
09-02-2021,122415
10-02-2021,122470
11-02-2021,122502
12-02-2021,122542
13-02-2021,122626
14-02-2021,122703
15-02-2021,122768
16-02-2021,122837
17-02-2021,122883
18-02-2021,122939
19-02-2021,122992
20-02-2021,123059
21-02-2021,123129
22-02-2021,123192
23-02-2021,123236
24-02-2021,123298
25-02-2021,123367
26-02-2021,123426
27-02-2021,123527
01-03-2021,123661
02-03-2021,123717
03-03-2021,123811
04-03-2021,123860
06-03-2021,124002
07-03-2021,124089
08-03-2021,124190
09-03-2021,124280
10-03-2021,124367
11-03-2021,124421
13-03-2021,124578
14-03-2021,124680
15-03-2021,124746
16-03-2021,124823
17-03-2021,124882
18-03-2021,124972
19-03-2021,125046
20-03-2021,125118
21-03-2021,125218
22-03-2021,125276
23-03-2021,125362
24-03-2021,125443
25-03-2021,125535
27-03-2021,125748
28-03-2021,125886
29-03-2021,126003
30-03-2021,126129
31-03-2021,126304
01-04-2021,126435
02-04-2021,126549
03-04-2021,126720
04-04-2021,126860
05-04-2021,127049
06-04-2021,127290
07-04-2021,127520
08-04-2021,127774
09-04-2021,128020
10-04-2021,128332
11-04-2021,128691
12-04-2021,129021
13-04-2021,129439
14-04-2021,129932
15-04-2021,130304
16-04-2021,130791
17-04-2021,131353
18-04-2021,132205
19-04-2021,133168
20-04-2021,133981
21-04-2021,134697
22-04-2021,135430
23-04-2021,136221
24-04-2021,137240
25-04-2021,138184
26-04-2021,139050
27-04-2021,140117
28-04-2021,141574
29-04-2021,142537
30-04-2021,144154
01-05-2021,145441
02-05-2021,147242
03-05-2021,148695
04-05-2021,150231
05-05-2021,152109
06-05-2021,154447
07-05-2021,157283
08-05-2021,160035
09-05-2021,162535
10-05-2021,164958
11-05-2021,167813
12-05-2021,171350
13-05-2021,174953
14-05-2021,174953
15-05-2021,177948
16-05-2021,185902
17-05-2021,189836
18-05-2021,193878
19-05-2021,197701
20-05-2021,202039
21-05-2021,206081
22-05-2021,210547
23-05-2021,214664
24-05-2021,219620
25-05-2021,223619
26-05-2021,227242
27-05-2021,231265
28-05-2021,235617
30-05-2021,243588
31-05-2021,247393
01-06-2021,251463
02-06-2021,255145
03-06-2021,258536
04-06-2021,261230
05-06-2021,263961
06-06-2021,266576
07-06-2021,269675
08-06-2021,273853
09-06-2021,276733
10-06-2021,279779
11-06-2021,282142
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,8
24-04-2020,8
25-04-2020,8
26-04-2020,13
27-04-2020,13
28-04-2020,13
29-04-2020,17
30-04-2020,19
01-05-2020,20
02-05-2020,20
03-05-2020,22
04-05-2020,22
05-05-2020,27
06-05-2020,33
07-05-2020,37
08-05-2020,41
09-05-2020,52
10-05-2020,78
11-05-2020,78
12-05-2020,78
13-05-2020,79
14-05-2020,79
15-05-2020,87
16-05-2020,87
17-05-2020,113
18-05-2020,113
19-05-2020,113
20-05-2020,127
21-05-2020,127
22-05-2020,129
23-05-2020,136
24-05-2020,141
25-05-2020,148
26-05-2020,148
27-05-2020,175
28-05-2020,185
29-05-2020,212
30-05-2020,216
31-05-2020,256
01-06-2020,256
02-06-2020,296
03-06-2020,320
04-06-2020,321
05-06-2020,354
06-06-2020,410
07-06-2020,473
08-06-2020,490
09-06-2020,519
10-06-2020,559
11-06-2020,592
12-06-2020,630
13-06-2020,672
14-06-2020,816
15-06-2020,905
16-06-2020,905
17-06-2020,1121
18-06-2020,1151
19-06-2020,1198
20-06-2020,1332
21-06-2020,1335
22-06-2020,1406
23-06-2020,1469
24-06-2020,1520
25-06-2020,1570
26-06-2020,1605
27-06-2020,1643
28-06-2020,1724
29-06-2020,1793
30-06-2020,1845
01-07-2020,1884
02-07-2020,1931
03-07-2020,1983
04-07-2020,2001
05-07-2020,2035
06-07-2020,2045
07-07-2020,2068
08-07-2020,2104
09-07-2020,2170
10-07-2020,2208
11-07-2020,2224
12-07-2020,2243
13-07-2020,2308
14-07-2020,2351
15-07-2020,2427
16-07-2020,2485
17-07-2020,2513
18-07-2020,2570
19-07-2020,2611
20-07-2020,2716
21-07-2020,2810
22-07-2020,2904
23-07-2020,3024
24-07-2020,3174
25-07-2020,3307
26-07-2020,3425
27-07-2020,3704
28-07-2020,3770
29-07-2020,3868
30-07-2020,4035
31-07-2020,4176
01-08-2020,4314
02-08-2020,4513
03-08-2020,4682
04-08-2020,4792
05-08-2020,5164
06-08-2020,5703
07-08-2020,6594
08-08-2020,7391
09-08-2020,8123
10-08-2020,8838
11-08-2020,9724
12-08-2020,10375
13-08-2020,10815
14-08-2020,12844
15-08-2020,13515
16-08-2020,14024
17-08-2020,14699
18-08-2020,15051
19-08-2020,15507
20-08-2020,16175
21-08-2020,17057
22-08-2020,18372
23-08-2020,18507
24-08-2020,19629
25-08-2020,20870
26-08-2020,21388
27-08-2020,22349
28-08-2020,22927
29-08-2020,23850
30-08-2020,25103
31-08-2020,26448
01-09-2020,27143
02-09-2020,28149
03-09-2020,29747
04-09-2020,30886
05-09-2020,32043
06-09-2020,34330
07-09-2020,36184
08-09-2020,37550
09-09-2020,39362
10-09-2020,40659
11-09-2020,42115
12-09-2020,43328
13-09-2020,45074
14-09-2020,46583
15-09-2020,48112
16-09-2020,49750
17-09-2020,51357
18-09-2020,52807
19-09-2020,54052
20-09-2020,55697
21-09-2020,56944
22-09-2020,58543
23-09-2020,60027
24-09-2020,61559
25-09-2020,62945
26-09-2020,64515
27-09-2020,65839
28-09-2020,66797
29-09-2020,68603
30-09-2020,69898
01-10-2020,71342
02-10-2020,72461
03-10-2020,73428
04-10-2020,74604
05-10-2020,75531
06-10-2020,76843
07-10-2020,78089
08-10-2020,79176
09-10-2020,80439
10-10-2020,81654
11-10-2020,82805
12-10-2020,83571
13-10-2020,84461
14-10-2020,85314
15-10-2020,86367
16-10-2020,87240
17-10-2020,88058
18-10-2020,88559
19-10-2020,89011
20-10-2020,89780
