Date,Active_Cases
05-05-2021,1930
06-05-2021,2050
07-05-2021,2256
08-05-2021,2398
09-05-2021,2528
10-05-2021,2637
11-05-2021,2540
12-05-2021,2739
13-05-2021,2866
14-05-2021,2866
15-05-2021,2946
16-05-2021,3010
17-05-2021,3096
18-05-2021,2937
19-05-2021,3050
20-05-2021,3092
21-05-2021,3122
22-05-2021,3175
23-05-2021,3194
24-05-2021,3317
25-05-2021,3184
26-05-2021,3370
27-05-2021,3422
28-05-2021,3604
30-05-2021,3831
31-05-2021,3961
01-06-2021,4021
02-06-2021,3992
03-06-2021,4103
04-06-2021,4184
05-06-2021,4250
06-06-2021,4218
07-06-2021,4306
08-06-2021,4051
09-06-2021,4018
10-06-2021,3869
11-06-2021,4040
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,0
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,38
03-04-2020,18
01-05-2020,291
02-05-2020,179
03-05-2020,124
16-05-2020,230
17-05-2020,290
18-05-2020,410
19-05-2020,814
20-05-2020,1096
21-05-2020,1403
22-05-2020,1620
23-05-2020,1899
24-05-2020,2338
25-05-2020,2642
26-05-2020,2970
27-05-2020,4013
28-05-2020,4332
29-05-2020,4673
30-05-2020,5043
31-05-2020,5491
01-06-2020,5630
02-06-2020,6414
03-06-2020,7123
04-06-2020,7483
05-06-2020,7610
06-06-2020,8192
07-06-2020,8605
08-06-2020,9189
09-06-2020,8803
10-06-2020,9227
11-06-2020,8931
12-06-2020,8315
13-06-2020,7984
14-06-2020,7436
15-06-2020,6972
16-06-2020,7684
17-06-2020,8273
18-06-2020,8703
19-06-2020,8927
20-06-2020,9265
21-06-2020,9127
22-06-2020,7832
23-06-2020,8015
24-06-2020,8141
25-06-2020,8493
26-06-2020,8123
27-06-2020,8023
28-06-2020,7839
29-06-2020,7285
30-06-2020,7004
01-07-2020,6915
02-07-2020,6832
03-07-2020,6031
04-07-2020,4999
05-07-2020,4629
06-07-2020,4913
07-07-2020,5034
08-07-2020,5018
09-07-2020,4385
10-07-2020,4161
11-07-2020,3416
12-07-2020,3024
13-07-2020,2358
14-07-2020,2179
15-07-2020,1524
16-07-2020,1285
17-07-2020,531
18-07-2020,163
12-03-2020,1
13-03-2020,1
14-03-2020,1
15-03-2020,1
16-03-2020,1
17-03-2020,1
18-03-2020,1
19-03-2020,1
20-03-2020,2
21-03-2020,2
22-03-2020,6
23-03-2020,8
24-03-2020,11
25-03-2020,14
26-03-2020,24
27-03-2020,27
28-03-2020,37
29-03-2020,39
30-03-2020,45
31-03-2020,69
01-04-2020,119
02-04-2020,227
03-04-2020,302
04-04-2020,404
05-04-2020,476
06-04-2020,558
07-04-2020,608
08-04-2020,664
09-04-2020,709
10-04-2020,805
11-04-2020,859
12-04-2020,915
13-04-2020,1014
14-04-2020,1104
15-04-2020,1111
16-04-2020,1110
17-04-2020,1072
18-04-2020,1025
19-04-2020,992
20-04-2020,1051
21-04-2020,1046
22-04-2020,943
23-04-2020,949
24-04-2020,911
25-04-2020,867
26-04-2020,838
27-04-2020,841
28-04-2020,812
29-04-2020,865
30-04-2020,925
01-05-2020,1038
02-05-2020,1186
03-05-2020,1387
04-05-2020,1614
05-05-2020,2110
06-05-2020,2540
07-05-2020,3278
08-05-2020,3825
09-05-2020,4364
10-05-2020,4667
11-05-2020,5198
12-05-2020,5898
13-05-2020,6523
14-05-2020,6987
15-05-2020,7368
16-05-2020,7438
17-05-2020,6973
18-05-2020,6974
19-05-2020,7273
20-05-2020,7469
21-05-2020,7222
22-05-2020,7591
23-05-2020,7527
24-05-2020,7918
25-05-2020,7842
26-05-2020,8233
27-05-2020,8259
28-05-2020,8503
29-05-2020,8679
30-05-2020,8779
31-05-2020,9024
01-06-2020,9403
02-06-2020,10141
03-06-2020,10683
04-06-2020,11348
05-06-2020,12134
06-06-2020,12700
07-06-2020,13506
08-06-2020,14399
09-06-2020,15416
10-06-2020,16282
11-06-2020,17182
12-06-2020,17662
13-06-2020,18284
14-06-2020,18881
15-06-2020,19679
16-06-2020,20681
17-06-2020,20709
18-06-2020,21993
19-06-2020,23068
20-06-2020,23512
21-06-2020,24825
22-06-2020,25866
23-06-2020,27181
24-06-2020,28431
25-06-2020,28839
26-06-2020,30067
27-06-2020,32308
28-06-2020,33216
29-06-2020,35659
30-06-2020,37334
01-07-2020,38892
02-07-2020,39859
03-07-2020,41050
04-07-2020,42958
05-07-2020,44959
06-07-2020,46863
07-07-2020,46836
08-07-2020,45842
09-07-2020,46483
10-07-2020,46655
11-07-2020,46108
12-07-2020,46413
13-07-2020,46972
14-07-2020,48199
15-07-2020,47915
16-07-2020,47343
17-07-2020,46717
18-07-2020,47785
19-07-2020,49455
20-07-2020,50297
21-07-2020,51351
22-07-2020,51347
23-07-2020,51765
24-07-2020,52939
25-07-2020,53132
26-07-2020,52273
27-07-2020,53703
28-07-2020,54896
29-07-2020,57073
30-07-2020,57490
31-07-2020,57962
01-08-2020,57968
02-08-2020,56738
03-08-2020,56998
04-08-2020,56698
05-08-2020,55152
06-08-2020,54184
07-08-2020,53486
08-08-2020,52759
09-08-2020,53481
10-08-2020,53336
11-08-2020,53099
12-08-2020,52810
13-08-2020,52929
14-08-2020,53499
15-08-2020,53716
16-08-2020,54213
17-08-2020,54019
18-08-2020,54122
19-08-2020,53860
20-08-2020,53155
21-08-2020,53283
22-08-2020,53413
23-08-2020,53710
24-08-2020,53541
25-08-2020,53282
26-08-2020,52128
27-08-2020,52362
28-08-2020,52364
29-08-2020,52506
30-08-2020,52726
31-08-2020,52721
01-09-2020,52578
02-09-2020,52379
03-09-2020,52380
04-09-2020,52070
05-09-2020,51633
06-09-2020,51583
07-09-2020,51458
08-09-2020,51215
09-09-2020,50213
10-09-2020,49203
11-09-2020,48482
12-09-2020,47918
13-09-2020,47110
14-09-2020,47012
15-09-2020,46912
16-09-2020,46806
17-09-2020,46633
18-09-2020,46610
19-09-2020,46506
20-09-2020,46453
21-09-2020,46703
22-09-2020,46495
23-09-2020,46350
24-09-2020,46249
25-09-2020,46405
26-09-2020,46386
27-09-2020,46336
28-09-2020,46341
29-09-2020,46306
30-09-2020,46281
01-10-2020,46263
02-10-2020,46369
03-10-2020,46294
04-10-2020,46255
05-10-2020,46120
06-10-2020,45881
07-10-2020,45279
08-10-2020,45135
09-10-2020,44437
10-10-2020,44197
11-10-2020,44150
12-10-2020,44095
13-10-2020,43747
14-10-2020,43239
15-10-2020,42566
16-10-2020,41872
17-10-2020,40959
18-10-2020,40192
19-10-2020,39121
20-10-2020,38093
21-10-2020,36734
22-10-2020,35480
23-10-2020,34198
24-10-2020,32960
25-10-2020,31787
26-10-2020,30606
27-10-2020,29268
28-10-2020,27734
29-10-2020,26356
30-10-2020,24886
31-10-2020,23532
01-11-2020,22164
02-11-2020,20994
03-11-2020,19504
04-11-2020,19201
05-11-2020,19154
06-11-2020,19061
07-11-2020,19002
08-11-2020,18966
09-11-2020,18894
10-11-2020,18825
11-11-2020,18709
12-11-2020,18655
13-11-2020,18395
14-11-2020,17748
15-11-2020,17154
16-11-2020,16441
17-11-2020,15765
18-11-2020,15085
19-11-2020,14470
20-11-2020,13907
21-11-2020,13404
22-11-2020,12916
23-11-2020,12542
24-11-2020,12245
25-11-2020,11875
26-11-2020,11520
27-11-2020,11173
28-11-2020,11109
29-11-2020,11073
30-11-2020,11052
01-12-2020,10997
02-12-2020,10980
03-12-2020,10999
04-12-2020,10988
05-12-2020,10938
06-12-2020,10882
07-12-2020,10688
08-12-2020,10695
09-12-2020,10588
10-12-2020,10491
11-12-2020,10392
12-12-2020,10299
13-12-2020,10208
14-12-2020,10115
15-12-2020,10039
17-12-2020,9880
18-12-2020,9829
19-12-2020,9781
20-12-2020,9692
21-12-2020,9593
22-12-2020,9495
23-12-2020,9391
24-12-2020,9314
25-12-2020,9217
26-12-2020,9129
27-12-2020,9039
28-12-2020,8947
29-12-2020,8867
30-12-2020,8747
31-12-2020,8615
03-01-2021,8272
04-01-2021,8127
05-01-2021,7970
06-01-2021,7808
07-01-2021,7665
08-01-2021,7547
09-01-2021,7432
10-01-2021,7304
11-01-2021,7164
12-01-2021,6971
13-01-2021,6807
14-01-2021,6653
15-01-2021,6488
16-01-2021,6299
17-01-2021,6128
18-01-2021,5940
19-01-2021,5725
20-01-2021,5487
21-01-2021,5314
22-01-2021,5196
23-01-2021,5073
24-01-2021,4984
25-01-2021,4904
27-01-2021,4736
28-01-2021,4676
29-01-2021,4629
30-01-2021,4601
31-01-2021,4575
01-02-2021,4554
02-02-2021,4532
03-02-2021,4517
04-02-2021,4494
05-02-2021,4467
06-02-2021,4446
07-02-2021,4417
08-02-2021,4389
09-02-2021,4354
10-02-2021,4328
11-02-2021,4309
12-02-2021,4294
13-02-2021,4285
14-02-2021,4275
15-02-2021,4260
16-02-2021,4232
17-02-2021,4206
18-02-2021,4192
19-02-2021,4173
20-02-2021,4147
21-02-2021,4120
22-02-2021,4109
23-02-2021,4091
24-02-2021,4074
25-02-2021,4062
26-02-2021,4053
27-02-2021,4046
01-03-2021,4022
02-03-2021,4009
03-03-2021,3997
04-03-2021,3990
06-03-2021,3954
07-03-2021,3952
08-03-2021,3997
09-03-2021,4018
10-03-2021,4073
11-03-2021,4207
13-03-2021,4483
14-03-2021,4662
15-03-2021,4870
16-03-2021,5149
17-03-2021,5450
18-03-2021,5811
19-03-2021,6222
20-03-2021,6690
21-03-2021,7291
22-03-2021,7903
23-03-2021,8619
24-03-2021,9145
25-03-2021,9746
27-03-2021,11318
28-03-2021,12157
29-03-2021,13070
30-03-2021,13983
31-03-2021,14846
01-04-2021,15879
02-04-2021,17043
03-04-2021,18606
04-04-2021,20204
05-04-2021,21958
06-04-2021,23777
07-04-2021,25598
08-04-2021,27743
09-04-2021,30131
10-04-2021,33659
11-04-2021,37673
12-04-2021,41955
13-04-2021,46308
14-04-2021,49985
15-04-2021,54315
16-04-2021,58097
17-04-2021,61593
18-04-2021,65635
19-04-2021,70391
20-04-2021,75116
21-04-2021,79804
22-04-2021,84361
23-04-2021,89428
24-04-2021,95048
25-04-2021,100668
26-04-2021,105180
27-04-2021,107145
28-04-2021,108855
29-04-2021,110308
30-04-2021,112556
01-05-2021,115128
02-05-2021,117405
03-05-2021,120444
04-05-2021,123258
05-05-2021,125230
06-05-2021,128311
07-05-2021,131468
08-05-2021,135355
09-05-2021,139401
10-05-2021,144547
11-05-2021,152389
12-05-2021,162181
13-05-2021,172735
14-05-2021,172735
15-05-2021,183772
16-05-2021,207789
17-05-2021,219342
18-05-2021,231596
19-05-2021,242929
20-05-2021,253576
21-05-2021,263390
22-05-2021,274629
23-05-2021,284278
24-05-2021,294143
25-05-2021,301580
26-05-2021,306652
27-05-2021,310224
28-05-2021,313048
30-05-2021,310157
31-05-2021,305546
01-06-2021,301781
02-06-2021,296131
03-06-2021,288702
04-06-2021,280426
05-06-2021,268968
06-06-2021,257463
07-06-2021,244289
08-06-2021,232026
09-06-2021,218595
10-06-2021,204258
11-06-2021,188664
12-03-2020,1
13-03-2020,1
14-03-2020,1
15-03-2020,2
16-03-2020,2
17-03-2020,4
18-03-2020,4
19-03-2020,5
20-03-2020,15
21-03-2020,18
22-03-2020,21
23-03-2020,31
24-03-2020,31
25-03-2020,34
26-03-2020,40
27-03-2020,44
28-03-2020,55
29-03-2020,64
30-03-2020,67
31-03-2020,77
01-04-2020,90
02-04-2020,92
03-04-2020,103
04-04-2020,150
05-04-2020,230
06-04-2020,280
07-04-2020,280
08-04-2020,322
09-04-2020,385
10-04-2020,400
11-04-2020,423
12-04-2020,452
13-04-2020,452
14-04-2020,446
15-04-2020,507
16-04-2020,509
17-04-2020,496
18-04-2020,562
19-04-2020,605
20-04-2020,640
21-04-2020,660
22-04-2020,711
23-04-2020,728
24-04-2020,739
25-04-2020,705
26-04-2020,685
27-04-2020,696
28-04-2020,657
29-04-2020,657
30-04-2020,619
01-05-2020,615
02-05-2020,572
03-05-2020,577
04-05-2020,563
05-05-2020,471
06-05-2020,482
07-05-2020,450
08-05-2020,444
09-05-2020,404
10-05-2020,383
11-05-2020,416
12-05-2020,445
13-05-2020,464
14-05-2020,393
15-05-2020,430
16-05-2020,461
17-05-2020,504
18-05-2020,525
19-05-2020,562
20-05-2020,586
21-05-2020,606
22-05-2020,619
23-05-2020,673
24-05-2020,699
25-05-2020,711
26-05-2020,700
27-05-2020,650
28-05-2020,751
29-05-2020,844
30-05-2020,973
31-05-2020,1010
01-06-2020,1188
02-06-2020,1213
03-06-2020,1273
04-06-2020,1365
05-06-2020,1455
06-06-2020,1550
07-06-2020,1663
08-06-2020,1747
09-06-2020,1803
10-06-2020,1963
11-06-2020,2138
12-06-2020,2162
13-06-2020,2032
14-06-2020,2203
15-06-2020,2412
16-06-2020,2240
17-06-2020,2188
18-06-2020,2412
19-06-2020,2531
20-06-2020,2975
21-06-2020,3363
22-06-2020,3861
23-06-2020,4452
24-06-2020,5109
25-06-2020,5858
26-06-2020,6446
27-06-2020,7346
28-06-2020,8265
29-06-2020,9000
30-06-2020,9559
01-07-2020,8785
02-07-2020,9008
03-07-2020,9226
04-07-2020,9984
05-07-2020,10487
06-07-2020,10904
07-07-2020,10646
08-07-2020,11012
09-07-2020,11933
10-07-2020,12423
11-07-2020,12680
12-07-2020,12135
13-07-2020,11833
14-07-2020,12177
15-07-2020,12530
16-07-2020,12957
17-07-2020,13327
18-07-2020,13388
19-07-2020,12764
20-07-2020,12223
21-07-2020,11529
22-07-2020,9891
23-07-2020,11155
24-07-2020,11052
25-07-2020,11677
26-07-2020,11677
27-07-2020,12264
28-07-2020,13753
29-07-2020,13753
30-07-2020,14663
31-07-2020,15640
01-08-2020,16796
02-08-2020,17754
03-08-2020,18547
04-08-2020,18708
05-08-2020,19568
06-08-2020,20358
07-08-2020,21417
08-08-2020,22568
09-08-2020,22869
10-08-2020,22528
11-08-2020,22628
12-08-2020,22596
13-08-2020,22736
14-08-2020,23438
15-08-2020,23379
16-08-2020,22542
17-08-2020,21420
18-08-2020,21024
19-08-2020,20990
20-08-2020,21509
21-08-2020,21687
22-08-2020,22386
23-08-2020,22908
24-08-2020,22919
25-08-2020,23737
26-08-2020,25685
27-08-2020,27600
28-08-2020,28941
29-08-2020,30008
30-08-2020,31284
31-08-2020,31299
01-09-2020,31699
02-09-2020,32341
03-09-2020,32537
04-09-2020,32994
05-09-2020,32915
06-09-2020,32553
07-09-2020,31635
08-09-2020,31670
09-09-2020,31654
10-09-2020,32106
11-09-2020,32195
12-09-2020,32005
13-09-2020,31607
14-09-2020,30532
15-09-2020,30400
16-09-2020,30401
17-09-2020,30443
18-09-2020,30673
19-09-2020,30636
20-09-2020,30573
21-09-2020,29636
22-09-2020,29649
23-09-2020,29873
24-09-2020,30037
25-09-2020,30387
26-09-2020,30334
27-09-2020,30234
28-09-2020,29673
29-09-2020,29477
30-09-2020,29326
01-10-2020,29058
02-10-2020,28620
03-10-2020,28328
04-10-2020,27901
05-10-2020,27052
06-10-2020,26644
07-10-2020,26551
08-10-2020,26368
09-10-2020,26374
10-10-2020,26104
11-10-2020,25713
12-10-2020,24514
13-10-2020,24208
14-10-2020,23728
15-10-2020,23203
16-10-2020,23315
17-10-2020,22774
18-10-2020,22050
19-10-2020,21098
20-10-2020,20686
21-10-2020,20449
22-10-2020,20183
23-10-2020,20377
24-10-2020,19937
25-10-2020,19465
26-10-2020,18611
27-10-2020,17890
28-10-2020,17916
29-10-2020,17979
30-10-2020,18456
31-10-2020,18409
01-11-2020,18241
02-11-2020,17630
03-11-2020,17742
04-11-2020,18100
05-11-2020,18656
06-11-2020,19272
07-11-2020,19936
08-11-2020,19890
09-11-2020,19239
10-11-2020,18581
11-11-2020,18027
12-11-2020,17323
13-11-2020,17094
14-11-2020,16404
15-11-2020,15425
16-11-2020,14385
17-11-2020,13732
18-11-2020,13068
19-11-2020,12682
20-11-2020,12515
21-11-2020,12070
22-11-2020,11643
23-11-2020,11227
24-11-2020,11047
25-11-2020,10886
26-11-2020,10784
27-11-2020,10839
28-11-2020,10637
29-11-2020,10490
30-11-2020,10022
01-12-2020,9627
02-12-2020,9266
03-12-2020,8999
04-12-2020,8826
05-12-2020,8498
06-12-2020,8125
07-12-2020,7778
08-12-2020,7696
09-12-2020,7661
10-12-2020,7497
11-12-2020,7604
12-12-2020,7670
13-12-2020,7630
14-12-2020,7380
15-12-2020,7272
17-12-2020,7172
18-12-2020,7040
19-12-2020,6942
20-12-2020,6888
21-12-2020,6590
22-12-2020,6569
23-12-2020,6627
24-12-2020,6815
25-12-2020,6839
26-12-2020,6618
27-12-2020,6579
28-12-2020,6231
29-12-2020,5999
30-12-2020,5878
31-12-2020,5974
03-01-2021,5388
04-01-2021,5106
05-01-2021,5039
06-01-2021,4982
07-01-2021,5053
08-01-2021,5000
09-01-2021,4822
10-01-2021,4756
11-01-2021,4518
12-01-2021,4524
13-01-2021,4458
14-01-2021,4495
15-01-2021,4442
16-01-2021,4273
17-01-2021,4191
18-01-2021,4049
19-01-2021,4005
20-01-2021,3919
21-01-2021,3920
22-01-2021,3781
23-01-2021,3569
24-01-2021,3389
25-01-2021,3234
27-01-2021,2819
28-01-2021,2698
29-01-2021,2537
30-01-2021,2354
31-01-2021,2240
01-02-2021,2092
02-02-2021,2022
03-02-2021,2008
04-02-2021,1985
05-02-2021,1964
06-02-2021,1977
07-02-2021,1939
08-02-2021,1842
09-02-2021,1804
10-02-2021,1797
11-02-2021,1825
12-02-2021,1815
13-02-2021,1781
14-02-2021,1748
15-02-2021,1676
16-02-2021,1643
17-02-2021,1640
18-02-2021,1700
19-02-2021,1715
20-02-2021,1715
21-02-2021,1731
22-02-2021,1701
23-02-2021,1697
24-02-2021,1745
25-02-2021,1852
26-02-2021,1910
27-02-2021,1939
01-03-2021,1902
02-03-2021,1907
03-03-2021,1912
04-03-2021,1948
06-03-2021,1936
07-03-2021,1886
08-03-2021,1807
09-03-2021,1769
10-03-2021,1780
11-03-2021,1855
13-03-2021,1918
14-03-2021,1993
15-03-2021,1983
16-03-2021,2015
17-03-2021,2101
18-03-2021,2265
19-03-2021,2434
20-03-2021,2607
21-03-2021,2804
22-03-2021,2958
23-03-2021,3151
24-03-2021,3352
25-03-2021,3684
27-03-2021,4241
28-03-2021,4495
29-03-2021,4583
30-03-2021,4678
31-03-2021,4965
01-04-2021,5511
02-04-2021,6159
03-04-2021,6900
04-04-2021,7923
05-04-2021,8746
06-04-2021,9993
07-04-2021,11617
08-04-2021,13712
09-04-2021,15472
10-04-2021,17791
11-04-2021,20184
12-04-2021,21864
13-04-2021,24131
14-04-2021,25459
15-04-2021,27861
16-04-2021,30494
17-04-2021,33514
18-04-2021,37037
19-04-2021,39154
20-04-2021,42853
21-04-2021,46488
22-04-2021,49781
23-04-2021,52726
24-04-2021,58148
25-04-2021,62929
26-04-2021,65597
27-04-2021,69221
28-04-2021,72133
29-04-2021,76060
30-04-2021,77727
01-05-2021,78888
02-05-2021,80695
03-05-2021,80135
04-05-2021,79520
05-05-2021,77704
06-05-2021,77127
07-05-2021,73851
08-05-2021,71308
09-05-2021,68462
10-05-2021,65757
11-05-2021,62797
12-05-2021,60136
13-05-2021,59133
14-05-2021,59133
15-05-2021,56917
16-05-2021,53072
17-05-2021,50969
18-05-2021,49341
19-05-2021,48110
20-05-2021,46946
21-05-2021,45757
22-05-2021,44395
23-05-2021,42959
24-05-2021,40489
25-05-2021,39206
26-05-2021,38706
27-05-2021,38632
28-05-2021,38267
30-05-2021,36917
31-05-2021,35042
01-06-2021,34084
02-06-2021,33254
03-06-2021,33379
04-06-2021,32579
05-06-2021,30918
06-06-2021,29208
07-06-2021,27016
08-06-2021,25406
09-06-2021,24306
10-06-2021,24301
11-06-2021,23561
07-04-2020,1
08-04-2020,1
09-04-2020,1
10-04-2020,1
11-04-2020,1
12-04-2020,2
13-04-2020,2
14-04-2020,2
15-04-2020,2
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,1
22-04-2020,1
23-04-2020,1
24-04-2020,1
25-04-2020,1
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,2
04-05-2020,14
05-05-2020,27
06-05-2020,41
07-05-2020,41
08-05-2020,63
09-05-2020,116
10-05-2020,132
11-05-2020,148
12-05-2020,150
13-05-2020,152
14-05-2020,139
15-05-2020,127
16-05-2020,114
17-05-2020,103
18-05-2020,82
19-05-2020,82
20-05-2020,57
21-05-2020,40
22-05-2020,25
23-05-2020,23
24-05-2020,36
25-05-2020,26
26-05-2020,29
27-05-2020,42
28-05-2020,65
29-05-2020,75
30-05-2020,80
31-05-2020,96
01-06-2020,140
02-06-2020,247
03-06-2020,295
04-06-2020,295
05-06-2020,471
06-06-2020,519
07-06-2020,574
08-06-2020,608
09-06-2020,646
10-06-2020,671
11-06-2020,655
12-06-2020,634
13-06-2020,682
14-06-2020,730
15-06-2020,760
16-06-2020,652
17-06-2020,658
18-06-2020,578
19-06-2020,515
20-06-2020,520
21-06-2020,505
22-06-2020,461
23-06-2020,454
24-06-2020,451
25-06-2020,361
26-06-2020,270
27-06-2020,269
28-06-2020,262
29-06-2020,266
30-06-2020,294
01-07-2020,301
02-07-2020,302
03-07-2020,288
04-07-2020,325
05-07-2020,343
06-07-2020,365
07-07-2020,460
08-07-2020,455
09-07-2020,436
10-07-2020,437
11-07-2020,545
12-07-2020,572
13-07-2020,631
14-07-2020,603
15-07-2020,630
16-07-2020,661
17-07-2020,676
18-07-2020,679
19-07-2020,914
20-07-2020,1114
21-07-2020,1227
22-07-2020,1397
23-07-2020,1408
24-07-2020,1574
25-07-2020,1617
26-07-2020,1642
27-07-2020,1526
28-07-2020,1565
29-07-2020,1627
30-07-2020,1786
31-07-2020,1723
01-08-2020,1630
02-08-2020,1747
03-08-2020,1742
04-08-2020,1802
05-08-2020,1873
06-08-2020,1901
07-08-2020,1957
08-08-2020,1878
09-08-2020,1929
10-08-2020,1723
11-08-2020,1673
12-08-2020,1601
13-08-2020,1647
14-08-2020,1706
15-08-2020,1796
16-08-2020,1855
17-08-2020,1859
18-08-2020,1943
19-08-2020,2083
20-08-2020,2205
21-08-2020,2373
22-08-2020,2240
23-08-2020,2448
24-08-2020,2488
25-08-2020,2703
26-08-2020,2866
27-08-2020,3126
28-08-2020,3486
29-08-2020,3726
30-08-2020,3977
31-08-2020,4108
01-09-2020,4366
02-09-2020,4737
03-09-2020,5133
04-09-2020,5475
05-09-2020,5888
06-09-2020,6220
07-09-2020,6311
08-09-2020,6641
09-09-2020,6903
10-09-2020,7086
11-09-2020,7383
12-09-2020,7365
13-09-2020,7584
14-09-2020,7429
15-09-2020,7564
16-09-2020,7498
17-09-2020,7498
18-09-2020,7162
19-09-2020,7107
20-09-2020,6983
21-09-2020,6566
22-09-2020,6700
23-09-2020,6599
24-09-2020,6551
25-09-2020,6378
26-09-2020,6148
27-09-2020,6066
28-09-2020,5689
29-09-2020,5874
30-09-2020,5765
01-10-2020,5691
02-10-2020,5480
03-10-2020,5366
04-10-2020,5171
05-10-2020,4858
06-10-2020,4876
07-10-2020,4621
08-10-2020,4389
09-10-2020,4197
10-10-2020,4039
11-10-2020,3951
12-10-2020,3742
13-10-2020,3738
14-10-2020,3500
15-10-2020,3318
16-10-2020,3105
17-10-2020,2966
18-10-2020,2917
19-10-2020,2672
20-10-2020,2609
21-10-2020,2455
22-10-2020,2339
23-10-2020,2229
24-10-2020,2055
25-10-2020,1992
26-10-2020,1845
27-10-2020,1796
28-10-2020,1754
29-10-2020,1696
30-10-2020,1580
31-10-2020,1493
01-11-2020,1400
02-11-2020,1270
03-11-2020,1321
04-11-2020,1322
05-11-2020,1339
06-11-2020,1327
07-11-2020,1286
08-11-2020,1302
09-11-2020,1219
10-11-2020,1254
11-11-2020,1289
12-11-2020,1198
13-11-2020,1167
14-11-2020,1143
15-11-2020,1105
16-11-2020,1043
17-11-2020,1044
18-11-2020,998
19-11-2020,997
20-11-2020,959
21-11-2020,917
22-11-2020,870
23-11-2020,796
24-11-2020,827
25-11-2020,790
26-11-2020,767
27-11-2020,741
28-11-2020,703
29-11-2020,649
30-11-2020,595
01-12-2020,592
02-12-2020,571
03-12-2020,552
04-12-2020,517
05-12-2020,479
06-12-2020,451
07-12-2020,414
08-12-2020,427
09-12-2020,403
10-12-2020,399
11-12-2020,373
12-12-2020,355
13-12-2020,352
14-12-2020,330
15-12-2020,314
17-12-2020,291
18-12-2020,270
19-12-2020,265
20-12-2020,257
21-12-2020,234
22-12-2020,213
23-12-2020,207
24-12-2020,192
25-12-2020,184
26-12-2020,169
27-12-2020,157
28-12-2020,148
29-12-2020,140
30-12-2020,138
31-12-2020,128
03-01-2021,88
04-01-2021,83
05-01-2021,73
06-01-2021,64
07-01-2021,64
08-01-2021,59
09-01-2021,60
10-01-2021,57
11-01-2021,50
12-01-2021,49
13-01-2021,46
14-01-2021,45
15-01-2021,45
16-01-2021,41
17-01-2021,38
18-01-2021,39
19-01-2021,39
20-01-2021,38
21-01-2021,37
22-01-2021,40
23-01-2021,34
24-01-2021,35
25-01-2021,32
27-01-2021,24
28-01-2021,21
29-01-2021,21
30-01-2021,21
31-01-2021,21
01-02-2021,19
02-02-2021,17
03-02-2021,15
04-02-2021,12
05-02-2021,12
06-02-2021,11
07-02-2021,11
08-02-2021,8
09-02-2021,7
10-02-2021,7
11-02-2021,5
12-02-2021,3
13-02-2021,2
14-02-2021,2
15-02-2021,2
16-02-2021,2
17-02-2021,4
18-02-2021,5
19-02-2021,14
20-02-2021,40
21-02-2021,41
22-02-2021,41
23-02-2021,45
24-02-2021,47
25-02-2021,25
26-02-2021,32
27-02-2021,32
01-03-2021,39
02-03-2021,42
03-03-2021,40
04-03-2021,33
06-03-2021,31
07-03-2021,30
08-03-2021,30
09-03-2021,30
10-03-2021,24
11-03-2021,18
13-03-2021,10
14-03-2021,12
15-03-2021,13
16-03-2021,20
17-03-2021,11
18-03-2021,12
19-03-2021,21
20-03-2021,25
21-03-2021,30
22-03-2021,30
23-03-2021,34
24-03-2021,43
25-03-2021,43
27-03-2021,51
28-03-2021,49
29-03-2021,47
30-03-2021,49
31-03-2021,56
01-04-2021,60
02-04-2021,59
03-04-2021,56
04-04-2021,70
05-04-2021,63
06-04-2021,71
07-04-2021,90
08-04-2021,124
09-04-2021,148
10-04-2021,188
11-04-2021,236
12-04-2021,243
13-04-2021,298
14-04-2021,312
15-04-2021,334
16-04-2021,336
17-04-2021,383
18-04-2021,445
19-04-2021,462
20-04-2021,506
21-04-2021,561
22-04-2021,600
23-04-2021,563
24-04-2021,645
25-04-2021,727
26-04-2021,763
27-04-2021,830
28-04-2021,917
29-04-2021,1070
30-04-2021,1161
01-05-2021,1266
02-05-2021,1471
03-05-2021,1542
04-05-2021,1725
05-05-2021,1905
06-05-2021,2127
07-05-2021,2292
08-05-2021,2533
09-05-2021,2751
10-05-2021,2750
11-05-2021,3063
12-05-2021,3333
13-05-2021,3684
14-05-2021,3684
15-05-2021,4034
16-05-2021,4863
17-05-2021,4894
18-05-2021,5367
19-05-2021,5924
20-05-2021,6325
21-05-2021,6807
22-05-2021,7337
23-05-2021,8011
24-05-2021,7961
25-05-2021,8302
26-05-2021,8001
27-05-2021,7471
28-05-2021,7215
30-05-2021,7042
31-05-2021,6557
01-06-2021,6547
02-06-2021,6248
03-06-2021,6458
04-06-2021,6340
05-06-2021,6367
06-06-2021,6481
07-06-2021,5921
08-06-2021,6018
