Date,Confirmed_Cases
16-10-2020,167279
17-10-2020,169289
18-10-2020,171281
19-10-2020,173266
20-10-2020,175226
21-10-2020,177123
22-10-2020,178933
23-10-2020,180755
24-10-2020,182570
25-10-2020,184422
26-10-2020,186243
27-10-2020,188048
28-10-2020,189844
29-10-2020,191629
30-10-2020,193419
31-10-2020,195213
01-11-2020,196993
02-11-2020,198747
03-11-2020,200495
04-11-2020,202220
05-11-2020,203990
06-11-2020,205800
07-11-2020,207597
08-11-2020,209438
09-11-2020,211310
10-11-2020,213169
11-11-2020,215071
12-11-2020,217151
13-11-2020,219327
14-11-2020,221471
15-11-2020,223633
16-11-2020,225817
17-11-2020,227986
18-11-2020,230180
19-11-2020,232358
20-11-2020,234907
21-11-2020,237669
22-11-2020,240676
23-11-2020,243936
24-11-2020,247168
25-11-2020,250482
26-11-2020,253767
27-11-2020,256947
28-11-2020,260040
29-11-2020,262805
30-11-2020,265386
01-12-2020,268063
02-12-2020,270410
03-12-2020,272400
04-12-2020,274486
05-12-2020,276420
06-12-2020,278496
07-12-2020,280585
08-12-2020,282512
09-12-2020,284116
10-12-2020,285627
11-12-2020,287219
12-12-2020,288692
13-12-2020,289999
14-12-2020,291289
15-12-2020,292539
17-12-2020,294831
18-12-2020,295953
19-12-2020,297029
20-12-2020,298018
21-12-2020,298996
22-12-2020,299909
23-12-2020,300716
24-12-2020,301708
25-12-2020,302709
26-12-2020,303732
27-12-2020,304517
28-12-2020,305360
29-12-2020,306158
30-12-2020,306784
31-12-2020,307554
03-01-2021,309319
04-01-2021,309821
05-01-2021,310278
06-01-2021,310675
07-01-2021,311111
08-01-2021,311620
09-01-2021,312091
10-01-2021,312521
11-01-2021,312996
12-01-2021,313425
13-01-2021,313718
14-01-2021,314091
15-01-2021,314372
16-01-2021,314682
17-01-2021,314920
18-01-2021,315181
19-01-2021,315394
20-01-2021,315603
21-01-2021,315816
22-01-2021,316081
23-01-2021,316282
24-01-2021,316485
25-01-2021,316652
27-01-2021,316970
28-01-2021,317104
29-01-2021,317189
30-01-2021,317292
31-01-2021,317396
01-02-2021,317491
02-02-2021,317587
03-02-2021,317674
04-02-2021,317766
05-02-2021,317905
06-02-2021,318021
07-02-2021,318118
08-02-2021,318193
09-02-2021,318294
10-02-2021,318384
11-02-2021,318491
12-02-2021,318602
13-02-2021,318710
14-02-2021,318820
15-02-2021,318923
16-02-2021,319005
17-02-2021,319065
18-02-2021,319166
19-02-2021,319270
20-02-2021,319363
21-02-2021,319461
22-02-2021,319543
23-02-2021,319626
24-02-2021,319702
25-02-2021,319801
26-02-2021,319929
27-02-2021,320078
01-03-2021,320336
02-03-2021,320455
03-03-2021,320557
04-03-2021,320772
06-03-2021,321123
07-03-2021,321356
08-03-2021,321532
09-03-2021,321711
10-03-2021,321890
11-03-2021,322078
13-03-2021,322518
14-03-2021,322719
15-03-2021,322969
16-03-2021,323220
17-03-2021,323461
18-03-2021,323774
19-03-2021,324101
20-03-2021,324503
21-03-2021,324948
22-03-2021,325424
23-03-2021,326026
24-03-2021,326506
25-03-2021,327175
27-03-2021,328743
28-03-2021,329595
29-03-2021,330676
30-03-2021,331578
31-03-2021,332243
01-04-2021,333149
02-04-2021,334499
03-04-2021,335921
04-04-2021,337596
05-04-2021,339325
06-04-2021,341754
07-04-2021,343990
08-04-2021,346791
09-04-2021,350317
10-04-2021,354287
11-04-2021,358688
12-04-2021,363793
13-04-2021,369564
14-04-2021,375092
15-04-2021,381292
16-04-2021,387950
17-04-2021,395309
18-04-2021,404355
19-04-2021,414617
20-04-2021,426584
21-04-2021,438785
22-04-2021,453407
23-04-2021,467875
24-04-2021,483273
25-04-2021,498628
26-04-2021,514437
27-04-2021,530875
28-04-2021,546964
29-04-2021,563577
30-04-2021,580846
01-05-2021,598001
02-05-2021,615653
03-05-2021,633951
04-05-2021,651247
05-05-2021,668221
06-05-2021,685036
07-05-2021,702568
08-05-2021,720799
09-05-2021,738786
10-05-2021,756707
11-05-2021,773194
12-05-2021,789274
13-05-2021,805658
14-05-2021,805658
15-05-2021,821525
16-05-2021,849389
17-05-2021,859669
18-05-2021,871266
19-05-2021,879664
20-05-2021,889513
21-05-2021,897193
22-05-2021,903418
23-05-2021,909521
24-05-2021,916042
25-05-2021,920456
26-05-2021,923860
27-05-2021,927746
28-05-2021,931200
30-05-2021,936162
31-05-2021,938460
01-06-2021,939958
02-06-2021,940960
03-06-2021,942236
04-06-2021,943494
05-06-2021,944500
06-06-2021,945442
07-06-2021,946346
08-06-2021,946975
09-06-2021,947504
10-06-2021,948024
11-06-2021,948562
24-05-2020,1
25-05-2020,1
26-05-2020,1
27-05-2020,1
28-05-2020,1
29-05-2020,1
30-05-2020,1
31-05-2020,1
01-06-2020,1
02-06-2020,1
03-06-2020,1
04-06-2020,2
05-06-2020,2
06-06-2020,3
07-06-2020,7
08-06-2020,7
09-06-2020,7
10-06-2020,13
11-06-2020,13
12-06-2020,14
13-06-2020,63
14-06-2020,63
15-06-2020,68
16-06-2020,68
17-06-2020,70
18-06-2020,70
19-06-2020,70
20-06-2020,70
21-06-2020,70
22-06-2020,78
23-06-2020,78
24-06-2020,79
25-06-2020,84
26-06-2020,85
27-06-2020,86
28-06-2020,87
29-06-2020,88
30-06-2020,88
01-07-2020,89
02-07-2020,101
03-07-2020,102
04-07-2020,102
05-07-2020,103
06-07-2020,123
07-07-2020,125
08-07-2020,125
09-07-2020,133
10-07-2020,134
11-07-2020,134
12-07-2020,151
13-07-2020,153
14-07-2020,192
15-07-2020,209
16-07-2020,220
17-07-2020,243
18-07-2020,266
19-07-2020,275
20-07-2020,283
21-07-2020,305
22-07-2020,330
23-07-2020,438
24-07-2020,460
25-07-2020,477
26-07-2020,499
27-07-2020,545
28-07-2020,555
29-07-2020,579
30-07-2020,596
31-07-2020,610
01-08-2020,639
02-08-2020,650
03-08-2020,658
04-08-2020,688
05-08-2020,783
06-08-2020,800
07-08-2020,829
08-08-2020,854
09-08-2020,860
10-08-2020,866
11-08-2020,910
12-08-2020,913
13-08-2020,930
14-08-2020,931
15-08-2020,1080
16-08-2020,1148
17-08-2020,1167
18-08-2020,1187
19-08-2020,1207
20-08-2020,1232
21-08-2020,1290
22-08-2020,1336
23-08-2020,1381
24-08-2020,1403
25-08-2020,1446
26-08-2020,1475
27-08-2020,1486
28-08-2020,1542
29-08-2020,1576
30-08-2020,1602
31-08-2020,1627
01-09-2020,1652
02-09-2020,1670
03-09-2020,1704
04-09-2020,1738
05-09-2020,1843
06-09-2020,1901
07-09-2020,1910
08-09-2020,1939
09-09-2020,1958
10-09-2020,1989
11-09-2020,2009
12-09-2020,2026
13-09-2020,2055
14-09-2020,2086
15-09-2020,2119
16-09-2020,2173
17-09-2020,2221
18-09-2020,2274
19-09-2020,2303
20-09-2020,2423
21-09-2020,2472
22-09-2020,2528
23-09-2020,2594
24-09-2020,2628
25-09-2020,2692
26-09-2020,2785
27-09-2020,2833
28-09-2020,2871
29-09-2020,2896
30-09-2020,2937
01-10-2020,3012
02-10-2020,3050
03-10-2020,3092
04-10-2020,3131
05-10-2020,3174
06-10-2020,3191
07-10-2020,3216
08-10-2020,3234
09-10-2020,3246
10-10-2020,3278
11-10-2020,3321
12-10-2020,3359
13-10-2020,3366
14-10-2020,3417
15-10-2020,3459
16-10-2020,3500
17-10-2020,3531
18-10-2020,3567
19-10-2020,3597
20-10-2020,3601
21-10-2020,3643
22-10-2020,3677
23-10-2020,3727
24-10-2020,3770
25-10-2020,3819
26-10-2020,3835
27-10-2020,3840
28-10-2020,3863
29-10-2020,3875
30-10-2020,3893
31-10-2020,3913
01-11-2020,3940
02-11-2020,3958
03-11-2020,3967
04-11-2020,4004
05-11-2020,4067
06-11-2020,4093
07-11-2020,4144
08-11-2020,4195
09-11-2020,4245
10-11-2020,4257
11-11-2020,4308
12-11-2020,4344
13-11-2020,4368
14-11-2020,4415
15-11-2020,4456
16-11-2020,4498
17-11-2020,4521
18-11-2020,4548
19-11-2020,4577
20-11-2020,4609
21-11-2020,4632
22-11-2020,4691
23-11-2020,4722
24-11-2020,4736
25-11-2020,4777
26-11-2020,4819
27-11-2020,4871
28-11-2020,4908
29-11-2020,4967
30-11-2020,4985
01-12-2020,4989
02-12-2020,5031
03-12-2020,5072
04-12-2020,5100
05-12-2020,5147
06-12-2020,5168
07-12-2020,5197
08-12-2020,5203
09-12-2020,5215
10-12-2020,5239
11-12-2020,5264
12-12-2020,5291
13-12-2020,5316
14-12-2020,5338
15-12-2020,5340
17-12-2020,5398
18-12-2020,5406
19-12-2020,5439
20-12-2020,5561
21-12-2020,5573
22-12-2020,5576
23-12-2020,5610
24-12-2020,5632
25-12-2020,5664
26-12-2020,5684
27-12-2020,5799
28-12-2020,5845
29-12-2020,5845
30-12-2020,5864
31-12-2020,5877
03-01-2021,5911
04-01-2021,5920
05-01-2021,5921
06-01-2021,5938
07-01-2021,5951
08-01-2021,5965
09-01-2021,5979
10-01-2021,5984
11-01-2021,5988
12-01-2021,5989
13-01-2021,5996
14-01-2021,6004
15-01-2021,6011
16-01-2021,6024
17-01-2021,6029
18-01-2021,6038
19-01-2021,6038
20-01-2021,6052
21-01-2021,6057
22-01-2021,6062
23-01-2021,6063
24-01-2021,6068
25-01-2021,6071
27-01-2021,6078
28-01-2021,6079
29-01-2021,6084
30-01-2021,6085
31-01-2021,6088
01-02-2021,6090
02-02-2021,6091
03-02-2021,6096
04-02-2021,6098
05-02-2021,6103
06-02-2021,6105
07-02-2021,6108
08-02-2021,6110
09-02-2021,6110
10-02-2021,6110
11-02-2021,6111
12-02-2021,6113
13-02-2021,6116
14-02-2021,6116
15-02-2021,6118
16-02-2021,6118
17-02-2021,6121
18-02-2021,6121
19-02-2021,6126
20-02-2021,6127
21-02-2021,6128
22-02-2021,6132
23-02-2021,6132
24-02-2021,6132
25-02-2021,6132
26-02-2021,6133
27-02-2021,6135
01-03-2021,6145
02-03-2021,6145
03-03-2021,6147
04-03-2021,6150
06-03-2021,6157
07-03-2021,6167
08-03-2021,6174
09-03-2021,6174
10-03-2021,6175
11-03-2021,6178
13-03-2021,6183
14-03-2021,6184
15-03-2021,6184
16-03-2021,6184
17-03-2021,6191
18-03-2021,6194
19-03-2021,6196
20-03-2021,6199
21-03-2021,6204
22-03-2021,6206
23-03-2021,6206
24-03-2021,6208
25-03-2021,6210
27-03-2021,6215
28-03-2021,6226
29-03-2021,6227
30-03-2021,6227
31-03-2021,6233
01-04-2021,6235
02-04-2021,6241
03-04-2021,6245
04-04-2021,6251
05-04-2021,6257
06-04-2021,6263
07-04-2021,6286
08-04-2021,6317
09-04-2021,6323
10-04-2021,6329
11-04-2021,6351
12-04-2021,6405
13-04-2021,6410
14-04-2021,6435
15-04-2021,6456
16-04-2021,6497
17-04-2021,6519
18-04-2021,6591
19-04-2021,6696
20-04-2021,6705
21-04-2021,6796
22-04-2021,6846
23-04-2021,6970
24-04-2021,7037
25-04-2021,7158
26-04-2021,7306
27-04-2021,7329
28-04-2021,7426
29-04-2021,7577
30-04-2021,7747
01-05-2021,7952
02-05-2021,8211
03-05-2021,8441
04-05-2021,8468
05-05-2021,8698
06-05-2021,8919
07-05-2021,9183
08-05-2021,9451
09-05-2021,9651
10-05-2021,9878
11-05-2021,9924
12-05-2021,10165
13-05-2021,10392
14-05-2021,10392
15-05-2021,10623
16-05-2021,11070
17-05-2021,11410
18-05-2021,11480
19-05-2021,11689
20-05-2021,11955
21-05-2021,12204
22-05-2021,12521
23-05-2021,12808
24-05-2021,13132
25-05-2021,13233
26-05-2021,13511
27-05-2021,13806
28-05-2021,14214
30-05-2021,14907
31-05-2021,15171
01-06-2021,15317
02-06-2021,15626
03-06-2021,15876
04-06-2021,16165
05-06-2021,16518
06-06-2021,16771
07-06-2021,17111
08-06-2021,17170
09-06-2021,17425
10-06-2021,17656
11-06-2021,17943
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,0
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,38
03-04-2020,18
01-05-2020,291
02-05-2020,179
03-05-2020,124
16-05-2020,230
17-05-2020,290
18-05-2020,410
19-05-2020,814
20-05-2020,1096
21-05-2020,1403
22-05-2020,1620
23-05-2020,1899
24-05-2020,2338
25-05-2020,2642
26-05-2020,2970
27-05-2020,4013
28-05-2020,4332
29-05-2020,4673
30-05-2020,5043
31-05-2020,5491
01-06-2020,5630
02-06-2020,6414
03-06-2020,7123
04-06-2020,7483
05-06-2020,7610
06-06-2020,8192
07-06-2020,8605
08-06-2020,9189
09-06-2020,8803
10-06-2020,9227
11-06-2020,8931
12-06-2020,8315
13-06-2020,7984
14-06-2020,7436
15-06-2020,6972
16-06-2020,7684
17-06-2020,8273
18-06-2020,8703
19-06-2020,8927
20-06-2020,9265
21-06-2020,9127
22-06-2020,7832
23-06-2020,8015
24-06-2020,8141
25-06-2020,8493
26-06-2020,8123
27-06-2020,8023
28-06-2020,7839
29-06-2020,7285
30-06-2020,7004
01-07-2020,6915
02-07-2020,6832
03-07-2020,6031
04-07-2020,4999
05-07-2020,4629
06-07-2020,4913
07-07-2020,5034
08-07-2020,5018
09-07-2020,4385
10-07-2020,4161
11-07-2020,3416
12-07-2020,3024
13-07-2020,2358
14-07-2020,2179
15-07-2020,1524
16-07-2020,1285
17-07-2020,531
18-07-2020,163
12-03-2020,1
13-03-2020,1
14-03-2020,1
15-03-2020,1
16-03-2020,1
17-03-2020,1
18-03-2020,1
19-03-2020,2
20-03-2020,3
21-03-2020,3
22-03-2020,7
23-03-2020,9
24-03-2020,12
25-03-2020,15
26-03-2020,26
27-03-2020,29
28-03-2020,40
29-03-2020,42
30-03-2020,50
31-03-2020,74
01-04-2020,124
02-04-2020,234
03-04-2020,309
04-04-2020,411
05-04-2020,485
06-04-2020,571
07-04-2020,621
08-04-2020,690
09-04-2020,738
10-04-2020,834
11-04-2020,911
12-04-2020,969
13-04-2020,1075
14-04-2020,1173
15-04-2020,1204
16-04-2020,1242
17-04-2020,1267
18-04-2020,1323
19-04-2020,1372
20-04-2020,1477
21-04-2020,1520
22-04-2020,1596
23-04-2020,1629
24-04-2020,1683
25-04-2020,1755
26-04-2020,1821
27-04-2020,1885
28-04-2020,1937
29-04-2020,2058
30-04-2020,2162
01-05-2020,2323
02-05-2020,2526
03-05-2020,2757
04-05-2020,3023
05-05-2020,3550
06-05-2020,4058
07-05-2020,4829
08-05-2020,5409
09-05-2020,6009
10-05-2020,6535
11-05-2020,7204
12-05-2020,8002
13-05-2020,8718
14-05-2020,9227
15-05-2020,9674
16-05-2020,10108
17-05-2020,10585
18-05-2020,11224
19-05-2020,11760
20-05-2020,12448
21-05-2020,13191
22-05-2020,13967
23-05-2020,14753
24-05-2020,15512
25-05-2020,16277
26-05-2020,17082
27-05-2020,17728
28-05-2020,18545
29-05-2020,19372
30-05-2020,20246
31-05-2020,21184
01-06-2020,22333
02-06-2020,23495
03-06-2020,24586
04-06-2020,25872
05-06-2020,27256
06-06-2020,28694
07-06-2020,30152
08-06-2020,31667
09-06-2020,33229
10-06-2020,34914
11-06-2020,36841
12-06-2020,38716
13-06-2020,40698
14-06-2020,42687
15-06-2020,44661
16-06-2020,46504
17-06-2020,48019
18-06-2020,50193
19-06-2020,52334
20-06-2020,54449
21-06-2020,56845
22-06-2020,59377
23-06-2020,62087
24-06-2020,64603
25-06-2020,67468
26-06-2020,70977
27-06-2020,74622
28-06-2020,78335
29-06-2020,82275
30-06-2020,86224
01-07-2020,90167
02-07-2020,94049
03-07-2020,98392
04-07-2020,102721
05-07-2020,107001
06-07-2020,111151
07-07-2020,114978
08-07-2020,118594
09-07-2020,122350
10-07-2020,126581
11-07-2020,130261
12-07-2020,134226
13-07-2020,138470
14-07-2020,142798
15-07-2020,147324
16-07-2020,151820
17-07-2020,156369
18-07-2020,160907
19-07-2020,165714
20-07-2020,170693
21-07-2020,175678
22-07-2020,180643
23-07-2020,186492
24-07-2020,192964
25-07-2020,199749
26-07-2020,206737
27-07-2020,213723
28-07-2020,220716
29-07-2020,227688
30-07-2020,234114
31-07-2020,239978
01-08-2020,245859
02-08-2020,251738
03-08-2020,257613
04-08-2020,263222
05-08-2020,268285
06-08-2020,273460
07-08-2020,279144
08-08-2020,285024
09-08-2020,290907
10-08-2020,296901
11-08-2020,302815
12-08-2020,308649
13-08-2020,314520
14-08-2020,320355
15-08-2020,326245
16-08-2020,332105
17-08-2020,338055
18-08-2020,343945
19-08-2020,349654
20-08-2020,355449
21-08-2020,361435
22-08-2020,367430
23-08-2020,373410
24-08-2020,379385
25-08-2020,385352
26-08-2020,391303
27-08-2020,397261
28-08-2020,403242
29-08-2020,409238
30-08-2020,415590
31-08-2020,422085
01-09-2020,428041
02-09-2020,433969
03-09-2020,439959
04-09-2020,445851
05-09-2020,451827
06-09-2020,457697
07-09-2020,463480
08-09-2020,469256
09-09-2020,474940
10-09-2020,480524
11-09-2020,486052
12-09-2020,491571
13-09-2020,497066
14-09-2020,502759
15-09-2020,508511
16-09-2020,514208
17-09-2020,519860
18-09-2020,525420
19-09-2020,530908
20-09-2020,536477
21-09-2020,541993
22-09-2020,547337
23-09-2020,552674
24-09-2020,557999
25-09-2020,563691
26-09-2020,569370
27-09-2020,575017
28-09-2020,580808
29-09-2020,586397
30-09-2020,591943
01-10-2020,597602
02-10-2020,603290
03-10-2020,608885
04-10-2020,614507
05-10-2020,619996
06-10-2020,625391
07-10-2020,630408
08-10-2020,635855
09-10-2020,640943
10-10-2020,646128
11-10-2020,651370
12-10-2020,656385
13-10-2020,661264
14-10-2020,665930
15-10-2020,670392
16-10-2020,674802
17-10-2020,679191
18-10-2020,683486
19-10-2020,687400
20-10-2020,690936
21-10-2020,694030
22-10-2020,697116
23-10-2020,700193
24-10-2020,703250
25-10-2020,706136
26-10-2020,709005
27-10-2020,711713
28-10-2020,714235
29-10-2020,716751
30-10-2020,719403
31-10-2020,722011
01-11-2020,724522
02-11-2020,727026
03-11-2020,729507
04-11-2020,731942
05-11-2020,734429
06-11-2020,736777
07-11-2020,739147
08-11-2020,741488
09-11-2020,743822
10-11-2020,746079
11-11-2020,748225
12-11-2020,750409
13-11-2020,752521
14-11-2020,754460
15-11-2020,756372
16-11-2020,758191
17-11-2020,759916
18-11-2020,761568
19-11-2020,763282
20-11-2020,764989
21-11-2020,766677
22-11-2020,768340
23-11-2020,769995
24-11-2020,771619
25-11-2020,773176
26-11-2020,774710
27-11-2020,776174
28-11-2020,777616
29-11-2020,779046
30-11-2020,780505
01-12-2020,781915
02-12-2020,783319
03-12-2020,784747
04-12-2020,786163
05-12-2020,787554
06-12-2020,788920
07-12-2020,790240
08-12-2020,791552
09-12-2020,792788
10-12-2020,794020
11-12-2020,795240
12-12-2020,796475
13-12-2020,797693
14-12-2020,798888
15-12-2020,800029
17-12-2020,802342
18-12-2020,803516
19-12-2020,804650
20-12-2020,805777
21-12-2020,806891
22-12-2020,807962
23-12-2020,809014
24-12-2020,810080
25-12-2020,811115
26-12-2020,812142
27-12-2020,813161
28-12-2020,814170
29-12-2020,815175
30-12-2020,816132
31-12-2020,817077
03-01-2021,819845
04-01-2021,820712
05-01-2021,821550
06-01-2021,822370
07-01-2021,823181
08-01-2021,823986
09-01-2021,824776
10-01-2021,825537
11-01-2021,826261
12-01-2021,826943
13-01-2021,827614
14-01-2021,828287
15-01-2021,828952
16-01-2021,829573
17-01-2021,830183
18-01-2021,830772
19-01-2021,831323
20-01-2021,831866
21-01-2021,832415
22-01-2021,833011
23-01-2021,833585
24-01-2021,834171
25-01-2021,834740
27-01-2021,835803
28-01-2021,836315
29-01-2021,836818
30-01-2021,837327
31-01-2021,837832
01-02-2021,838340
02-02-2021,838842
03-02-2021,839352
04-02-2021,839866
05-02-2021,840360
06-02-2021,840849
07-02-2021,841326
08-02-2021,841797
09-02-2021,842261
10-02-2021,842730
11-02-2021,843209
12-02-2021,843690
13-02-2021,844173
14-02-2021,844650
15-02-2021,845120
16-02-2021,845575
17-02-2021,846026
18-02-2021,846480
19-02-2021,846937
20-02-2021,847385
21-02-2021,847823
22-02-2021,848275
23-02-2021,848724
24-02-2021,849166
25-02-2021,849629
26-02-2021,850096
27-02-2021,850577
01-03-2021,851542
02-03-2021,852016
03-03-2021,852478
04-03-2021,852967
06-03-2021,853992
07-03-2021,854554
08-03-2021,855121
09-03-2021,855677
10-03-2021,856246
11-03-2021,856917
13-03-2021,858272
14-03-2021,858967
15-03-2021,859726
16-03-2021,860562
17-03-2021,861429
18-03-2021,862374
19-03-2021,863363
20-03-2021,864450
21-03-2021,865693
22-03-2021,866982
23-03-2021,868367
24-03-2021,869804
25-03-2021,871440
27-03-2021,875190
28-03-2021,877279
29-03-2021,879473
30-03-2021,881752
31-03-2021,884094
01-04-2021,886673
02-04-2021,889490
03-04-2021,892780
04-04-2021,896226
05-04-2021,899807
06-04-2021,903479
07-04-2021,907124
08-04-2021,911110
09-04-2021,915386
10-04-2021,920827
11-04-2021,926816
12-04-2021,933434
13-04-2021,940145
14-04-2021,947129
15-04-2021,954948
16-04-2021,962935
17-04-2021,971384
18-04-2021,980728
19-04-2021,991451
20-04-2021,1002392
21-04-2021,1013378
22-04-2021,1025059
23-04-2021,1037711
24-04-2021,1051487
25-04-2021,1066329
26-04-2021,1081988
27-04-2021,1097672
28-04-2021,1113502
29-04-2021,1130167
30-04-2021,1148064
01-05-2021,1166756
02-05-2021,1186344
03-05-2021,1207112
04-05-2021,1228064
05-05-2021,1249292
06-05-2021,1272602
07-05-2021,1297500
08-05-2021,1323965
09-05-2021,1351362
10-05-2021,1380259
11-05-2021,1409237
12-05-2021,1438509
13-05-2021,1468864
14-05-2021,1468864
15-05-2021,1499485
16-05-2021,1565035
17-05-2021,1598216
18-05-2021,1631291
19-05-2021,1664350
20-05-2021,1699225
21-05-2021,1734804
22-05-2021,1770988
23-05-2021,1806861
24-05-2021,1842344
25-05-2021,1877211
26-05-2021,1911496
27-05-2021,1945260
28-05-2021,1978621
30-05-2021,2039716
31-05-2021,2068580
01-06-2021,2096516
02-06-2021,2123029
03-06-2021,2148346
04-06-2021,2172751
05-06-2021,2195402
06-06-2021,2216812
07-06-2021,2237233
08-06-2021,2256681
09-06-2021,2274704
10-06-2021,2292025
11-06-2021,2308838
12-03-2020,1
13-03-2020,1
14-03-2020,1
15-03-2020,3
16-03-2020,3
17-03-2020,5
18-03-2020,5
19-03-2020,6
20-03-2020,16
21-03-2020,19
22-03-2020,22
23-03-2020,32
24-03-2020,32
25-03-2020,35
26-03-2020,41
27-03-2020,45
28-03-2020,56
29-03-2020,66
30-03-2020,69
31-03-2020,79
01-04-2020,94
02-04-2020,96
03-04-2020,107
04-04-2020,158
05-04-2020,269
06-04-2020,321
07-04-2020,321
08-04-2020,364
09-04-2020,427
10-04-2020,442
11-04-2020,473
12-04-2020,504
13-04-2020,504
14-04-2020,562
15-04-2020,624
16-04-2020,647
17-04-2020,700
18-04-2020,766
19-04-2020,809
20-04-2020,844
21-04-2020,873
22-04-2020,928
23-04-2020,945
24-04-2020,960
25-04-2020,984
26-04-2020,991
27-04-2020,1002
28-04-2020,1004
29-04-2020,1004
30-04-2020,1012
01-05-2020,1038
02-05-2020,1039
03-05-2020,1063
04-05-2020,1082
05-05-2020,1085
06-05-2020,1096
07-05-2020,1107
08-05-2020,1123
09-05-2020,1133
10-05-2020,1163
11-05-2020,1196
12-05-2020,1275
13-05-2020,1326
14-05-2020,1367
15-05-2020,1414
16-05-2020,1454
17-05-2020,1509
18-05-2020,1551
19-05-2020,1597
20-05-2020,1634
21-05-2020,1661
22-05-2020,1699
23-05-2020,1761
24-05-2020,1813
25-05-2020,1854
26-05-2020,1920
27-05-2020,1991
28-05-2020,2098
29-05-2020,2256
30-05-2020,2425
31-05-2020,2499
01-06-2020,2698
02-06-2020,2792
03-06-2020,2891
04-06-2020,3020
05-06-2020,3147
06-06-2020,3290
07-06-2020,3496
08-06-2020,3580
09-06-2020,3650
10-06-2020,3920
11-06-2020,4111
12-06-2020,4320
13-06-2020,4484
14-06-2020,4737
15-06-2020,4974
16-06-2020,5193
17-06-2020,5406
18-06-2020,5675
19-06-2020,6027
20-06-2020,6526
21-06-2020,7072
22-06-2020,7802
23-06-2020,8674
24-06-2020,9553
25-06-2020,10444
26-06-2020,11364
27-06-2020,12349
28-06-2020,13436
29-06-2020,14419
30-06-2020,15394
01-07-2020,16339
02-07-2020,17357
03-07-2020,18570
04-07-2020,20462
05-07-2020,22312
06-07-2020,23902
07-07-2020,25733
08-07-2020,27612
09-07-2020,29536
10-07-2020,30946
11-07-2020,32224
12-07-2020,33402
13-07-2020,34671
14-07-2020,36221
15-07-2020,37745
16-07-2020,39342
17-07-2020,41018
18-07-2020,42496
19-07-2020,43780
20-07-2020,45076
21-07-2020,46274
22-07-2020,47705
23-07-2020,49259
24-07-2020,50826
25-07-2020,52466
26-07-2020,52466
27-07-2020,54059
28-07-2020,57142
29-07-2020,57142
30-07-2020,58906
31-07-2020,60717
01-08-2020,62703
02-08-2020,64786
03-08-2020,66677
04-08-2020,68946
05-08-2020,70958
06-08-2020,73050
07-08-2020,75257
08-08-2020,77513
09-08-2020,79495
10-08-2020,80751
11-08-2020,82647
12-08-2020,84544
13-08-2020,86475
14-08-2020,88396
15-08-2020,90259
16-08-2020,91361
17-08-2020,92255
18-08-2020,93937
19-08-2020,95700
20-08-2020,97424
21-08-2020,99391
22-08-2020,101865
23-08-2020,104249
24-08-2020,106091
25-08-2020,108670
26-08-2020,111688
27-08-2020,114483
28-08-2020,117415
29-08-2020,120166
30-08-2020,123090
31-08-2020,124963
01-09-2020,127697
02-09-2020,130589
03-09-2020,133406
04-09-2020,135884
05-09-2020,138395
06-09-2020,140969
07-09-2020,142771
08-09-2020,145163
09-09-2020,147642
10-09-2020,150176
11-09-2020,152602
12-09-2020,154880
13-09-2020,157096
14-09-2020,158513
15-09-2020,160571
16-09-2020,162844
17-09-2020,165003
18-09-2020,167046
19-09-2020,169169
20-09-2020,171306
21-09-2020,172608
22-09-2020,174774
23-09-2020,177070
24-09-2020,179246
25-09-2020,181627
26-09-2020,183866
27-09-2020,185833
28-09-2020,187211
29-09-2020,189283
30-09-2020,191386
01-10-2020,193600
02-10-2020,195609
03-10-2020,197327
04-10-2020,199276
05-10-2020,200611
06-10-2020,202594
07-10-2020,204748
08-10-2020,206644
09-10-2020,208535
10-10-2020,210346
11-10-2020,212063
12-10-2020,213084
13-10-2020,214792
14-10-2020,216238
15-10-2020,217670
16-10-2020,219224
17-10-2020,220675
18-10-2020,222111
19-10-2020,223059
20-10-2020,224545
21-10-2020,226124
22-10-2020,227580
23-10-2020,229001
24-10-2020,230274
25-10-2020,231252
26-10-2020,231834
27-10-2020,232671
28-10-2020,234152
29-10-2020,235656
30-10-2020,237187
31-10-2020,238632
01-11-2020,240048
02-11-2020,240970
03-11-2020,242506
04-11-2020,244143
05-11-2020,245682
06-11-2020,247284
07-11-2020,248891
08-11-2020,250331
09-11-2020,251188
10-11-2020,252455
11-11-2020,253651
12-11-2020,254666
13-11-2020,255663
14-11-2020,256713
15-11-2020,257374
16-11-2020,257876
17-11-2020,258828
18-11-2020,259776
19-11-2020,260834
20-11-2020,261728
21-11-2020,262653
22-11-2020,263526
23-11-2020,264128
24-11-2020,265049
25-11-2020,266042
26-11-2020,266904
27-11-2020,267665
28-11-2020,268418
29-11-2020,269223
30-11-2020,269816
01-12-2020,270318
02-12-2020,270883
03-12-2020,271492
04-12-2020,272123
05-12-2020,272719
06-12-2020,273341
07-12-2020,273858
